"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","30.07.2015 18:00 - 30.07.2015 19:00 (CET/CEST)","310","n/e","n/e","n/e","2275","1756","n/e","n/e","n/e","n/e","190","1","296","257","n/e","n/e","45","n/e","191","n/e","n/e","651"
"Portugal (PT)","30.07.2015 19:00 - 30.07.2015 20:00 (CET/CEST)","317","n/e","n/e","n/e","2305","1756","n/e","n/e","n/e","n/e","283","1","196","164","n/e","n/e","46","n/e","116","n/e","n/e","664"
"Portugal (PT)","30.07.2015 20:00 - 30.07.2015 21:00 (CET/CEST)","327","n/e","n/e","n/e","2390","1756","n/e","n/e","n/e","n/e","360","1","251","207","n/e","n/e","46","n/e","46","n/e","n/e","542"
"Portugal (PT)","30.07.2015 21:00 - 30.07.2015 22:00 (CET/CEST)","325","n/e","n/e","n/e","2313","1755","n/e","n/e","n/e","n/e","491","1","285","112","n/e","n/e","45","n/e","2","n/e","n/e","490"
"Portugal (PT)","30.07.2015 22:00 - 30.07.2015 23:00 (CET/CEST)","324","n/e","n/e","n/e","2143","1755","n/e","n/e","n/e","n/e","610","1","299","149","n/e","n/e","38","n/e","0","n/e","n/e","480"
"Portugal (PT)","30.07.2015 23:00 - 31.07.2015 00:00 (CET/CEST)","316","n/e","n/e","n/e","1729","1755","n/e","n/e","n/e","n/e","221","1","328","46","n/e","n/e","36","n/e","0","n/e","n/e","515"
"Portugal (PT)","31.07.2015 00:00 - 31.07.2015 01:00 (CET/CEST)","313","n/e","n/e","n/e","1400","1756","n/e","n/e","n/e","n/e","46","2","196","0","n/e","n/e","44","n/e","0","n/e","n/e","650"
"Portugal (PT)","31.07.2015 01:00 - 31.07.2015 02:00 (CET/CEST)","316","n/e","n/e","n/e","976","1755","n/e","n/e","n/e","n/e","0","100","113","0","n/e","n/e","45","n/e","0","n/e","n/e","766"
"Portugal (PT)","31.07.2015 02:00 - 31.07.2015 03:00 (CET/CEST)","321","n/e","n/e","n/e","982","1755","n/e","n/e","n/e","n/e","0","212","18","0","n/e","n/e","46","n/e","0","n/e","n/e","676"
"Portugal (PT)","31.07.2015 03:00 - 31.07.2015 04:00 (CET/CEST)","312","n/e","n/e","n/e","908","1756","n/e","n/e","n/e","n/e","0","399","17","0","n/e","n/e","46","n/e","0","n/e","n/e","588"
"Portugal (PT)","31.07.2015 04:00 - 31.07.2015 05:00 (CET/CEST)","330","n/e","n/e","n/e","903","1756","n/e","n/e","n/e","n/e","0","716","18","0","n/e","n/e","46","n/e","0","n/e","n/e","581"
"Portugal (PT)","31.07.2015 05:00 - 31.07.2015 06:00 (CET/CEST)","328","n/e","n/e","n/e","942","1756","n/e","n/e","n/e","n/e","0","651","18","0","n/e","n/e","47","n/e","0","n/e","n/e","527"
"Portugal (PT)","31.07.2015 06:00 - 31.07.2015 07:00 (CET/CEST)","325","n/e","n/e","n/e","1061","1756","n/e","n/e","n/e","n/e","1","470","19","0","n/e","n/e","45","n/e","0","n/e","n/e","441"
"Portugal (PT)","31.07.2015 07:00 - 31.07.2015 08:00 (CET/CEST)","328","n/e","n/e","n/e","1162","1756","n/e","n/e","n/e","n/e","69","40","167","70","n/e","n/e","45","n/e","1","n/e","n/e","310"
"Portugal (PT)","31.07.2015 08:00 - 31.07.2015 09:00 (CET/CEST)","325","n/e","n/e","n/e","1503","1757","n/e","n/e","n/e","n/e","245","15","288","161","n/e","n/e","43","n/e","18","n/e","n/e","159"
"Portugal (PT)","31.07.2015 09:00 - 31.07.2015 10:00 (CET/CEST)","328","n/e","n/e","n/e","1821","1757","n/e","n/e","n/e","n/e","417","6","408","405","n/e","n/e","44","n/e","69","n/e","n/e","86"
"Portugal (PT)","31.07.2015 10:00 - 31.07.2015 11:00 (CET/CEST)","319","n/e","n/e","n/e","1827","1755","n/e","n/e","n/e","n/e","634","1","459","500","n/e","n/e","46","n/e","124","n/e","n/e","82"
"Portugal (PT)","31.07.2015 11:00 - 31.07.2015 12:00 (CET/CEST)","328","n/e","n/e","n/e","1880","1755","n/e","n/e","n/e","n/e","665","1","440","273","n/e","n/e","46","n/e","155","n/e","n/e","115"
"Portugal (PT)","31.07.2015 12:00 - 31.07.2015 13:00 (CET/CEST)","327","n/e","n/e","n/e","1910","1755","n/e","n/e","n/e","n/e","759","1","434","255","n/e","n/e","45","n/e","198","n/e","n/e","152"
"Portugal (PT)","31.07.2015 13:00 - 31.07.2015 14:00 (CET/CEST)","326","n/e","n/e","n/e","1829","1755","n/e","n/e","n/e","n/e","635","1","430","236","n/e","n/e","45","n/e","235","n/e","n/e","299"
"Portugal (PT)","31.07.2015 14:00 - 31.07.2015 15:00 (CET/CEST)","329","n/e","n/e","n/e","1818","1740","n/e","n/e","n/e","n/e","189","1","390","153","n/e","n/e","46","n/e","270","n/e","n/e","576"
"Portugal (PT)","31.07.2015 15:00 - 31.07.2015 16:00 (CET/CEST)","324","n/e","n/e","n/e","1744","1728","n/e","n/e","n/e","n/e","3","122","201","98","n/e","n/e","44","n/e","285","n/e","n/e","827"
"Portugal (PT)","31.07.2015 16:00 - 31.07.2015 17:00 (CET/CEST)","320","n/e","n/e","n/e","1694","1692","n/e","n/e","n/e","n/e","0","408","192","43","n/e","n/e","44","n/e","288","n/e","n/e","1200"
"Portugal (PT)","31.07.2015 17:00 - 31.07.2015 18:00 (CET/CEST)","325","n/e","n/e","n/e","1647","1647","n/e","n/e","n/e","n/e","0","397","252","40","n/e","n/e","45","n/e","258","n/e","n/e","1536"
"Portugal (PT)","31.07.2015 18:00 - 31.07.2015 19:00 (CET/CEST)","325","n/e","n/e","n/e","1558","1745","n/e","n/e","n/e","n/e","0","548","241","40","n/e","n/e","43","n/e","226","n/e","n/e","1819"
"Portugal (PT)","31.07.2015 19:00 - 31.07.2015 20:00 (CET/CEST)","324","n/e","n/e","n/e","1699","1757","n/e","n/e","n/e","n/e","0","650","235","37","n/e","n/e","44","n/e","152","n/e","n/e","1899"
"Portugal (PT)","31.07.2015 20:00 - 31.07.2015 21:00 (CET/CEST)","322","n/e","n/e","n/e","1667","1757","n/e","n/e","n/e","n/e","1","511","310","17","n/e","n/e","45","n/e","60","n/e","n/e","1766"
"Portugal (PT)","31.07.2015 21:00 - 31.07.2015 22:00 (CET/CEST)","323","n/e","n/e","n/e","1630","1756","n/e","n/e","n/e","n/e","53","274","316","54","n/e","n/e","45","n/e","5","n/e","n/e","1593"
"Portugal (PT)","31.07.2015 22:00 - 31.07.2015 23:00 (CET/CEST)","327","n/e","n/e","n/e","1425","1756","n/e","n/e","n/e","n/e","242","241","361","71","n/e","n/e","45","n/e","0","n/e","n/e","1644"
"Portugal (PT)","31.07.2015 23:00 - 01.08.2015 00:00 (CET/CEST)","322","n/e","n/e","n/e","1271","1756","n/e","n/e","n/e","n/e","4","241","200","0","n/e","n/e","44","n/e","0","n/e","n/e","1488"
"Portugal (PT)","01.08.2015 00:00 - 01.08.2015 01:00 (CET/CEST)","328","n/e","n/e","n/e","1031","1757","n/e","n/e","n/e","n/e","0","162","327","0","n/e","n/e","44","n/e","0","n/e","n/e","1223"
"Portugal (PT)","01.08.2015 01:00 - 01.08.2015 02:00 (CET/CEST)","328","n/e","n/e","n/e","478","1757","n/e","n/e","n/e","n/e","0","353","366","0","n/e","n/e","46","n/e","0","n/e","n/e","1102"
"Portugal (PT)","01.08.2015 02:00 - 01.08.2015 03:00 (CET/CEST)","318","n/e","n/e","n/e","395","1756","n/e","n/e","n/e","n/e","0","511","302","49","n/e","n/e","46","n/e","0","n/e","n/e","1127"
"Portugal (PT)","01.08.2015 03:00 - 01.08.2015 04:00 (CET/CEST)","331","n/e","n/e","n/e","392","1756","n/e","n/e","n/e","n/e","0","774","162","4","n/e","n/e","46","n/e","0","n/e","n/e","1110"
"Portugal (PT)","01.08.2015 04:00 - 01.08.2015 05:00 (CET/CEST)","329","n/e","n/e","n/e","391","1756","n/e","n/e","n/e","n/e","0","910","206","0","n/e","n/e","43","n/e","0","n/e","n/e","1158"
"Portugal (PT)","01.08.2015 05:00 - 01.08.2015 06:00 (CET/CEST)","332","n/e","n/e","n/e","391","1757","n/e","n/e","n/e","n/e","0","909","190","0","n/e","n/e","43","n/e","0","n/e","n/e","1193"
"Portugal (PT)","01.08.2015 06:00 - 01.08.2015 07:00 (CET/CEST)","331","n/e","n/e","n/e","390","1757","n/e","n/e","n/e","n/e","0","954","280","0","n/e","n/e","44","n/e","0","n/e","n/e","1215"
"Portugal (PT)","01.08.2015 07:00 - 01.08.2015 08:00 (CET/CEST)","329","n/e","n/e","n/e","389","1757","n/e","n/e","n/e","n/e","0","976","312","0","n/e","n/e","42","n/e","1","n/e","n/e","1142"
"Portugal (PT)","01.08.2015 08:00 - 01.08.2015 09:00 (CET/CEST)","330","n/e","n/e","n/e","407","1756","n/e","n/e","n/e","n/e","0","639","413","0","n/e","n/e","43","n/e","31","n/e","n/e","1074"
"Portugal (PT)","01.08.2015 09:00 - 01.08.2015 10:00 (CET/CEST)","332","n/e","n/e","n/e","505","1757","n/e","n/e","n/e","n/e","0","151","370","15","n/e","n/e","44","n/e","109","n/e","n/e","828"
"Portugal (PT)","01.08.2015 10:00 - 01.08.2015 11:00 (CET/CEST)","330","n/e","n/e","n/e","805","1757","n/e","n/e","n/e","n/e","45","15","222","59","n/e","n/e","44","n/e","194","n/e","n/e","553"
"Portugal (PT)","01.08.2015 11:00 - 01.08.2015 12:00 (CET/CEST)","322","n/e","n/e","n/e","880","1756","n/e","n/e","n/e","n/e","348","12","279","131","n/e","n/e","43","n/e","274","n/e","n/e","358"
"Portugal (PT)","01.08.2015 12:00 - 01.08.2015 13:00 (CET/CEST)","318","n/e","n/e","n/e","872","1756","n/e","n/e","n/e","n/e","438","6","319","136","n/e","n/e","42","n/e","316","n/e","n/e","288"
"Portugal (PT)","01.08.2015 13:00 - 01.08.2015 14:00 (CET/CEST)","323","n/e","n/e","n/e","869","1756","n/e","n/e","n/e","n/e","423","5","386","125","n/e","n/e","42","n/e","336","n/e","n/e","209"
"Portugal (PT)","01.08.2015 14:00 - 01.08.2015 15:00 (CET/CEST)","321","n/e","n/e","n/e","886","1756","n/e","n/e","n/e","n/e","302","5","377","30","n/e","n/e","43","n/e","343","n/e","n/e","165"
"Portugal (PT)","01.08.2015 15:00 - 01.08.2015 16:00 (CET/CEST)","321","n/e","n/e","n/e","699","1756","n/e","n/e","n/e","n/e","72","6","128","30","n/e","n/e","42","n/e","339","n/e","n/e","179"
"Portugal (PT)","01.08.2015 16:00 - 01.08.2015 17:00 (CET/CEST)","322","n/e","n/e","n/e","598","1756","n/e","n/e","n/e","n/e","25","6","152","30","n/e","n/e","43","n/e","321","n/e","n/e","272"
"Portugal (PT)","01.08.2015 17:00 - 01.08.2015 18:00 (CET/CEST)","318","n/e","n/e","n/e","579","1756","n/e","n/e","n/e","n/e","0","6","130","30","n/e","n/e","42","n/e","288","n/e","n/e","393"
"Portugal (PT)","01.08.2015 18:00 - 01.08.2015 19:00 (CET/CEST)","325","n/e","n/e","n/e","617","1756","n/e","n/e","n/e","n/e","0","9","154","30","n/e","n/e","42","n/e","234","n/e","n/e","468"
"Portugal (PT)","01.08.2015 19:00 - 01.08.2015 20:00 (CET/CEST)","330","n/e","n/e","n/e","693","1757","n/e","n/e","n/e","n/e","24","33","213","30","n/e","n/e","43","n/e","154","n/e","n/e","458"
"Portugal (PT)","01.08.2015 20:00 - 01.08.2015 21:00 (CET/CEST)","330","n/e","n/e","n/e","717","1756","n/e","n/e","n/e","n/e","285","4","171","26","n/e","n/e","42","n/e","59","n/e","n/e","462"
"Portugal (PT)","01.08.2015 21:00 - 01.08.2015 22:00 (CET/CEST)","328","n/e","n/e","n/e","807","1756","n/e","n/e","n/e","n/e","817","1","224","135","n/e","n/e","42","n/e","5","n/e","n/e","435"
"Portugal (PT)","01.08.2015 22:00 - 01.08.2015 23:00 (CET/CEST)","329","n/e","n/e","n/e","808","1755","n/e","n/e","n/e","n/e","774","1","231","123","n/e","n/e","43","n/e","0","n/e","n/e","408"
"Portugal (PT)","01.08.2015 23:00 - 02.08.2015 00:00 (CET/CEST)","333","n/e","n/e","n/e","698","1756","n/e","n/e","n/e","n/e","380","1","152","33","n/e","n/e","44","n/e","0","n/e","n/e","404"
"Portugal (PT)","02.08.2015 00:00 - 02.08.2015 01:00 (CET/CEST)","322","n/e","n/e","n/e","661","1756","n/e","n/e","n/e","n/e","244","1","181","0","n/e","n/e","38","n/e","0","n/e","n/e","411"
"Portugal (PT)","02.08.2015 01:00 - 02.08.2015 02:00 (CET/CEST)","309","n/e","n/e","n/e","674","1757","n/e","n/e","n/e","n/e","0","2","328","20","n/e","n/e","36","n/e","0","n/e","n/e","344"
"Portugal (PT)","02.08.2015 02:00 - 02.08.2015 03:00 (CET/CEST)","316","n/e","n/e","n/e","452","1755","n/e","n/e","n/e","n/e","0","101","293","0","n/e","n/e","36","n/e","0","n/e","n/e","441"
"Portugal (PT)","02.08.2015 03:00 - 02.08.2015 04:00 (CET/CEST)","311","n/e","n/e","n/e","378","1756","n/e","n/e","n/e","n/e","0","256","250","0","n/e","n/e","31","n/e","0","n/e","n/e","626"
"Portugal (PT)","02.08.2015 04:00 - 02.08.2015 05:00 (CET/CEST)","315","n/e","n/e","n/e","379","1756","n/e","n/e","n/e","n/e","0","258","252","0","n/e","n/e","35","n/e","0","n/e","n/e","531"
"Portugal (PT)","02.08.2015 05:00 - 02.08.2015 06:00 (CET/CEST)","313","n/e","n/e","n/e","381","1757","n/e","n/e","n/e","n/e","0","405","262","0","n/e","n/e","32","n/e","0","n/e","n/e","396"
"Portugal (PT)","02.08.2015 06:00 - 02.08.2015 07:00 (CET/CEST)","320","n/e","n/e","n/e","382","1757","n/e","n/e","n/e","n/e","0","408","268","0","n/e","n/e","40","n/e","0","n/e","n/e","352"
"Portugal (PT)","02.08.2015 07:00 - 02.08.2015 08:00 (CET/CEST)","316","n/e","n/e","n/e","382","1757","n/e","n/e","n/e","n/e","0","517","298","0","n/e","n/e","40","n/e","1","n/e","n/e","342"
"Portugal (PT)","02.08.2015 08:00 - 02.08.2015 09:00 (CET/CEST)","312","n/e","n/e","n/e","383","1756","n/e","n/e","n/e","n/e","0","688","424","12","n/e","n/e","41","n/e","38","n/e","n/e","331"
"Portugal (PT)","02.08.2015 09:00 - 02.08.2015 10:00 (CET/CEST)","316","n/e","n/e","n/e","383","1757","n/e","n/e","n/e","n/e","15","581","378","26","n/e","n/e","43","n/e","128","n/e","n/e","296"
"Portugal (PT)","02.08.2015 10:00 - 02.08.2015 11:00 (CET/CEST)","317","n/e","n/e","n/e","383","1757","n/e","n/e","n/e","n/e","29","627","364","37","n/e","n/e","43","n/e","198","n/e","n/e","332"
"Portugal (PT)","02.08.2015 11:00 - 02.08.2015 12:00 (CET/CEST)","316","n/e","n/e","n/e","380","1756","n/e","n/e","n/e","n/e","15","559","268","48","n/e","n/e","41","n/e","257","n/e","n/e","561"
"Portugal (PT)","02.08.2015 12:00 - 02.08.2015 13:00 (CET/CEST)","318","n/e","n/e","n/e","376","1757","n/e","n/e","n/e","n/e","0","621","162","36","n/e","n/e","42","n/e","296","n/e","n/e","929"
"Portugal (PT)","02.08.2015 13:00 - 02.08.2015 14:00 (CET/CEST)","319","n/e","n/e","n/e","375","1755","n/e","n/e","n/e","n/e","0","709","239","50","n/e","n/e","42","n/e","321","n/e","n/e","1135"
"Portugal (PT)","02.08.2015 14:00 - 02.08.2015 15:00 (CET/CEST)","322","n/e","n/e","n/e","373","1756","n/e","n/e","n/e","n/e","0","561","240","1","n/e","n/e","43","n/e","331","n/e","n/e","1112"
"Portugal (PT)","02.08.2015 15:00 - 02.08.2015 16:00 (CET/CEST)","316","n/e","n/e","n/e","370","1756","n/e","n/e","n/e","n/e","0","643","394","5","n/e","n/e","42","n/e","326","n/e","n/e","976"
"Portugal (PT)","02.08.2015 16:00 - 02.08.2015 17:00 (CET/CEST)","317","n/e","n/e","n/e","368","1755","n/e","n/e","n/e","n/e","0","566","387","21","n/e","n/e","43","n/e","308","n/e","n/e","883"
"Portugal (PT)","02.08.2015 17:00 - 02.08.2015 18:00 (CET/CEST)","313","n/e","n/e","n/e","368","1754","n/e","n/e","n/e","n/e","0","595","352","31","n/e","n/e","42","n/e","270","n/e","n/e","856"
"Portugal (PT)","02.08.2015 18:00 - 02.08.2015 19:00 (CET/CEST)","311","n/e","n/e","n/e","392","1754","n/e","n/e","n/e","n/e","0","439","414","31","n/e","n/e","41","n/e","216","n/e","n/e","832"
"Portugal (PT)","02.08.2015 19:00 - 02.08.2015 20:00 (CET/CEST)","308","n/e","n/e","n/e","490","1756","n/e","n/e","n/e","n/e","67","199","315","31","n/e","n/e","42","n/e","134","n/e","n/e","779"
"Portugal (PT)","02.08.2015 20:00 - 02.08.2015 21:00 (CET/CEST)","305","n/e","n/e","n/e","533","1755","n/e","n/e","n/e","n/e","105","21","368","45","n/e","n/e","42","n/e","47","n/e","n/e","713"
"Portugal (PT)","02.08.2015 21:00 - 02.08.2015 22:00 (CET/CEST)","304","n/e","n/e","n/e","536","1755","n/e","n/e","n/e","n/e","740","0","628","237","n/e","n/e","41","n/e","4","n/e","n/e","750"
"Portugal (PT)","02.08.2015 22:00 - 02.08.2015 23:00 (CET/CEST)","309","n/e","n/e","n/e","623","1755","n/e","n/e","n/e","n/e","682","1","689","544","n/e","n/e","42","n/e","0","n/e","n/e","754"
"Portugal (PT)","02.08.2015 23:00 - 03.08.2015 00:00 (CET/CEST)","311","n/e","n/e","n/e","641","1756","n/e","n/e","n/e","n/e","644","1","568","185","n/e","n/e","43","n/e","0","n/e","n/e","725"
"Portugal (PT)","03.08.2015 00:00 - 03.08.2015 01:00 (CET/CEST)","314","n/e","n/e","n/e","580","1755","n/e","n/e","n/e","n/e","335","1","417","90","n/e","n/e","43","n/e","0","n/e","n/e","619"
"Portugal (PT)","03.08.2015 01:00 - 03.08.2015 02:00 (CET/CEST)","315","n/e","n/e","n/e","579","1754","n/e","n/e","n/e","n/e","8","2","244","0","n/e","n/e","42","n/e","0","n/e","n/e","553"
"Portugal (PT)","03.08.2015 02:00 - 03.08.2015 03:00 (CET/CEST)","312","n/e","n/e","n/e","550","1754","n/e","n/e","n/e","n/e","0","87","261","0","n/e","n/e","43","n/e","0","n/e","n/e","507"
"Portugal (PT)","03.08.2015 03:00 - 03.08.2015 04:00 (CET/CEST)","309","n/e","n/e","n/e","549","1755","n/e","n/e","n/e","n/e","0","238","269","0","n/e","n/e","41","n/e","0","n/e","n/e","440"
"Portugal (PT)","03.08.2015 04:00 - 03.08.2015 05:00 (CET/CEST)","313","n/e","n/e","n/e","615","1755","n/e","n/e","n/e","n/e","0","192","283","0","n/e","n/e","42","n/e","0","n/e","n/e","321"
"Portugal (PT)","03.08.2015 05:00 - 03.08.2015 06:00 (CET/CEST)","311","n/e","n/e","n/e","644","1754","n/e","n/e","n/e","n/e","0","110","234","0","n/e","n/e","42","n/e","0","n/e","n/e","293"
"Portugal (PT)","03.08.2015 06:00 - 03.08.2015 07:00 (CET/CEST)","314","n/e","n/e","n/e","763","1754","n/e","n/e","n/e","n/e","113","122","176","44","n/e","n/e","41","n/e","0","n/e","n/e","311"
"Portugal (PT)","03.08.2015 07:00 - 03.08.2015 08:00 (CET/CEST)","322","n/e","n/e","n/e","935","1755","n/e","n/e","n/e","n/e","107","121","252","43","n/e","n/e","41","n/e","0","n/e","n/e","323"
"Portugal (PT)","03.08.2015 08:00 - 03.08.2015 09:00 (CET/CEST)","312","n/e","n/e","n/e","1434","1754","n/e","n/e","n/e","n/e","334","26","272","91","n/e","n/e","40","n/e","20","n/e","n/e","286"
"Portugal (PT)","03.08.2015 09:00 - 03.08.2015 10:00 (CET/CEST)","317","n/e","n/e","n/e","2057","1754","n/e","n/e","n/e","n/e","679","1","436","209","n/e","n/e","42","n/e","97","n/e","n/e","239"
"Portugal (PT)","03.08.2015 10:00 - 03.08.2015 11:00 (CET/CEST)","316","n/e","n/e","n/e","2162","1754","n/e","n/e","n/e","n/e","766","1","560","188","n/e","n/e","43","n/e","147","n/e","n/e","209"
"Portugal (PT)","03.08.2015 11:00 - 03.08.2015 12:00 (CET/CEST)","315","n/e","n/e","n/e","2293","1754","n/e","n/e","n/e","n/e","716","1","505","196","n/e","n/e","43","n/e","178","n/e","n/e","196"
"Portugal (PT)","03.08.2015 12:00 - 03.08.2015 13:00 (CET/CEST)","321","n/e","n/e","n/e","2348","1754","n/e","n/e","n/e","n/e","621","0","513","193","n/e","n/e","43","n/e","194","n/e","n/e","238"
"Portugal (PT)","03.08.2015 13:00 - 03.08.2015 14:00 (CET/CEST)","325","n/e","n/e","n/e","2266","1755","n/e","n/e","n/e","n/e","772","1","465","124","n/e","n/e","44","n/e","229","n/e","n/e","267"
"Portugal (PT)","03.08.2015 14:00 - 03.08.2015 15:00 (CET/CEST)","328","n/e","n/e","n/e","2235","1755","n/e","n/e","n/e","n/e","315","7","251","58","n/e","n/e","43","n/e","244","n/e","n/e","464"
"Portugal (PT)","03.08.2015 15:00 - 03.08.2015 16:00 (CET/CEST)","326","n/e","n/e","n/e","2119","1754","n/e","n/e","n/e","n/e","170","7","114","59","n/e","n/e","43","n/e","257","n/e","n/e","835"
"Portugal (PT)","03.08.2015 16:00 - 03.08.2015 17:00 (CET/CEST)","327","n/e","n/e","n/e","2101","1753","n/e","n/e","n/e","n/e","170","7","120","60","n/e","n/e","43","n/e","239","n/e","n/e","1091"
"Portugal (PT)","03.08.2015 17:00 - 03.08.2015 18:00 (CET/CEST)","322","n/e","n/e","n/e","1984","1754","n/e","n/e","n/e","n/e","168","7","120","59","n/e","n/e","43","n/e","234","n/e","n/e","1543"
"Portugal (PT)","03.08.2015 18:00 - 03.08.2015 19:00 (CET/CEST)","318","n/e","n/e","n/e","1879","1755","n/e","n/e","n/e","n/e","168","7","149","61","n/e","n/e","43","n/e","200","n/e","n/e","1904"
"Portugal (PT)","03.08.2015 19:00 - 03.08.2015 20:00 (CET/CEST)","320","n/e","n/e","n/e","2028","1755","n/e","n/e","n/e","n/e","179","7","142","59","n/e","n/e","42","n/e","134","n/e","n/e","1985"
"Portugal (PT)","03.08.2015 20:00 - 03.08.2015 21:00 (CET/CEST)","327","n/e","n/e","n/e","2199","1755","n/e","n/e","n/e","n/e","143","8","212","117","n/e","n/e","44","n/e","47","n/e","n/e","1917"
"Portugal (PT)","03.08.2015 21:00 - 03.08.2015 22:00 (CET/CEST)","322","n/e","n/e","n/e","2183","1756","n/e","n/e","n/e","n/e","248","2","445","183","n/e","n/e","43","n/e","3","n/e","n/e","1974"
"Portugal (PT)","03.08.2015 22:00 - 03.08.2015 23:00 (CET/CEST)","324","n/e","n/e","n/e","1790","1756","n/e","n/e","n/e","n/e","248","1","414","292","n/e","n/e","44","n/e","0","n/e","n/e","2052"
"Portugal (PT)","03.08.2015 23:00 - 04.08.2015 00:00 (CET/CEST)","324","n/e","n/e","n/e","1430","1755","n/e","n/e","n/e","n/e","123","6","107","65","n/e","n/e","43","n/e","0","n/e","n/e","2041"
"Portugal (PT)","04.08.2015 00:00 - 04.08.2015 01:00 (CET/CEST)","328","n/e","n/e","n/e","1302","1755","n/e","n/e","n/e","n/e","10","252","206","6","n/e","n/e","43","n/e","0","n/e","n/e","1995"
"Portugal (PT)","04.08.2015 01:00 - 04.08.2015 02:00 (CET/CEST)","325","n/e","n/e","n/e","943","1755","n/e","n/e","n/e","n/e","0","536","165","0","n/e","n/e","43","n/e","0","n/e","n/e","1878"
"Portugal (PT)","04.08.2015 02:00 - 04.08.2015 03:00 (CET/CEST)","326","n/e","n/e","n/e","956","1755","n/e","n/e","n/e","n/e","0","583","21","0","n/e","n/e","43","n/e","0","n/e","n/e","1696"
"Portugal (PT)","04.08.2015 03:00 - 04.08.2015 04:00 (CET/CEST)","330","n/e","n/e","n/e","918","1754","n/e","n/e","n/e","n/e","0","647","75","0","n/e","n/e","43","n/e","0","n/e","n/e","1444"
"Portugal (PT)","04.08.2015 04:00 - 04.08.2015 05:00 (CET/CEST)","335","n/e","n/e","n/e","880","1755","n/e","n/e","n/e","n/e","0","848","18","0","n/e","n/e","43","n/e","0","n/e","n/e","1387"
"Portugal (PT)","04.08.2015 05:00 - 04.08.2015 06:00 (CET/CEST)","334","n/e","n/e","n/e","932","1756","n/e","n/e","n/e","n/e","0","836","17","0","n/e","n/e","43","n/e","0","n/e","n/e","1276"
"Portugal (PT)","04.08.2015 06:00 - 04.08.2015 07:00 (CET/CEST)","333","n/e","n/e","n/e","942","1756","n/e","n/e","n/e","n/e","0","433","15","0","n/e","n/e","44","n/e","0","n/e","n/e","1117"
"Portugal (PT)","04.08.2015 07:00 - 04.08.2015 08:00 (CET/CEST)","331","n/e","n/e","n/e","1150","1755","n/e","n/e","n/e","n/e","90","19","14","0","n/e","n/e","42","n/e","1","n/e","n/e","910"
"Portugal (PT)","04.08.2015 08:00 - 04.08.2015 09:00 (CET/CEST)","329","n/e","n/e","n/e","1715","1755","n/e","n/e","n/e","n/e","103","8","82","10","n/e","n/e","41","n/e","37","n/e","n/e","754"
"Portugal (PT)","04.08.2015 09:00 - 04.08.2015 10:00 (CET/CEST)","330","n/e","n/e","n/e","2266","1755","n/e","n/e","n/e","n/e","336","7","257","139","n/e","n/e","41","n/e","135","n/e","n/e","513"
"Portugal (PT)","04.08.2015 10:00 - 04.08.2015 11:00 (CET/CEST)","318","n/e","n/e","n/e","2253","1755","n/e","n/e","n/e","n/e","320","2","405","137","n/e","n/e","42","n/e","217","n/e","n/e","291"
"Portugal (PT)","04.08.2015 11:00 - 04.08.2015 12:00 (CET/CEST)","333","n/e","n/e","n/e","2210","1740","n/e","n/e","n/e","n/e","365","1","560","169","n/e","n/e","44","n/e","286","n/e","n/e","169"
"Portugal (PT)","04.08.2015 12:00 - 04.08.2015 13:00 (CET/CEST)","336","n/e","n/e","n/e","2262","1709","n/e","n/e","n/e","n/e","514","1","572","284","n/e","n/e","46","n/e","325","n/e","n/e","144"
"Portugal (PT)","04.08.2015 13:00 - 04.08.2015 14:00 (CET/CEST)","329","n/e","n/e","n/e","2150","1700","n/e","n/e","n/e","n/e","520","1","614","388","n/e","n/e","45","n/e","346","n/e","n/e","183"
"Portugal (PT)","04.08.2015 14:00 - 04.08.2015 15:00 (CET/CEST)","329","n/e","n/e","n/e","2126","1648","n/e","n/e","n/e","n/e","317","1","566","108","n/e","n/e","46","n/e","352","n/e","n/e","285"
"Portugal (PT)","04.08.2015 15:00 - 04.08.2015 16:00 (CET/CEST)","324","n/e","n/e","n/e","2014","1716","n/e","n/e","n/e","n/e","376","1","499","55","n/e","n/e","46","n/e","347","n/e","n/e","431"
