"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","19.04.2020 17:00 - 19.04.2020 18:00 (CET/CEST)","366","n/e","n/e","n/e","397","0","n/e","n/e","n/e","n/e","0","2041","1019","58","n/e","n/e","25","n/e","434","n/e","n/e","2166"
"Portugal (PT)","19.04.2020 18:00 - 19.04.2020 19:00 (CET/CEST)","366","n/e","n/e","n/e","394","0","n/e","n/e","n/e","n/e","0","723","1100","60","n/e","n/e","26","n/e","348","n/e","n/e","2218"
"Portugal (PT)","19.04.2020 19:00 - 19.04.2020 20:00 (CET/CEST)","372","n/e","n/e","n/e","395","0","n/e","n/e","n/e","n/e","209","81","1507","63","n/e","n/e","25","n/e","194","n/e","n/e","1880"
"Portugal (PT)","19.04.2020 20:00 - 19.04.2020 21:00 (CET/CEST)","373","n/e","n/e","n/e","398","0","n/e","n/e","n/e","n/e","1255","61","2070","151","n/e","n/e","26","n/e","42","n/e","n/e","1844"
"Portugal (PT)","19.04.2020 21:00 - 19.04.2020 22:00 (CET/CEST)","375","n/e","n/e","n/e","400","0","n/e","n/e","n/e","n/e","1281","61","1991","190","n/e","n/e","25","n/e","0","n/e","n/e","1760"
"Portugal (PT)","19.04.2020 22:00 - 19.04.2020 23:00 (CET/CEST)","370","n/e","n/e","n/e","403","0","n/e","n/e","n/e","n/e","897","62","2006","168","n/e","n/e","25","n/e","0","n/e","n/e","1570"
"Portugal (PT)","19.04.2020 23:00 - 20.04.2020 00:00 (CET/CEST)","366","n/e","n/e","n/e","413","0","n/e","n/e","n/e","n/e","328","65","1904","125","n/e","n/e","26","n/e","0","n/e","n/e","1131"
"Portugal (PT)","20.04.2020 00:00 - 20.04.2020 01:00 (CET/CEST)","365","n/e","n/e","n/e","412","0","n/e","n/e","n/e","n/e","567","61","1914","68","n/e","n/e","26","n/e","0","n/e","n/e","882"
"Portugal (PT)","20.04.2020 01:00 - 20.04.2020 02:00 (CET/CEST)","366","n/e","n/e","n/e","415","0","n/e","n/e","n/e","n/e","345","61","1856","60","n/e","n/e","25","n/e","0","n/e","n/e","589"
"Portugal (PT)","20.04.2020 02:00 - 20.04.2020 03:00 (CET/CEST)","370","n/e","n/e","n/e","411","0","n/e","n/e","n/e","n/e","363","61","1485","59","n/e","n/e","25","n/e","0","n/e","n/e","402"
"Portugal (PT)","20.04.2020 03:00 - 20.04.2020 04:00 (CET/CEST)","369","n/e","n/e","n/e","409","0","n/e","n/e","n/e","n/e","437","61","1466","58","n/e","n/e","24","n/e","0","n/e","n/e","372"
"Portugal (PT)","20.04.2020 04:00 - 20.04.2020 05:00 (CET/CEST)","375","n/e","n/e","n/e","410","0","n/e","n/e","n/e","n/e","132","61","1354","58","n/e","n/e","26","n/e","0","n/e","n/e","387"
"Portugal (PT)","20.04.2020 05:00 - 20.04.2020 06:00 (CET/CEST)","374","n/e","n/e","n/e","410","0","n/e","n/e","n/e","n/e","33","63","1346","58","n/e","n/e","26","n/e","0","n/e","n/e","462"
"Portugal (PT)","20.04.2020 06:00 - 20.04.2020 07:00 (CET/CEST)","373","n/e","n/e","n/e","411","0","n/e","n/e","n/e","n/e","281","10","1478","66","n/e","n/e","27","n/e","0","n/e","n/e","568"
"Portugal (PT)","20.04.2020 07:00 - 20.04.2020 08:00 (CET/CEST)","365","n/e","n/e","n/e","433","0","n/e","n/e","n/e","n/e","566","7","1711","87","n/e","n/e","25","n/e","0","n/e","n/e","424"
"Portugal (PT)","20.04.2020 08:00 - 20.04.2020 09:00 (CET/CEST)","367","n/e","n/e","n/e","578","0","n/e","n/e","n/e","n/e","1450","3","1716","162","n/e","n/e","26","n/e","25","n/e","n/e","258"
"Portugal (PT)","20.04.2020 09:00 - 20.04.2020 10:00 (CET/CEST)","361","n/e","n/e","n/e","599","0","n/e","n/e","n/e","n/e","978","2","1675","233","n/e","n/e","24","n/e","145","n/e","n/e","213"
"Portugal (PT)","20.04.2020 10:00 - 20.04.2020 11:00 (CET/CEST)","362","n/e","n/e","n/e","607","0","n/e","n/e","n/e","n/e","844","2","1909","166","n/e","n/e","24","n/e","223","n/e","n/e","237"
"Portugal (PT)","20.04.2020 11:00 - 20.04.2020 12:00 (CET/CEST)","362","n/e","n/e","n/e","609","0","n/e","n/e","n/e","n/e","697","3","1969","222","n/e","n/e","26","n/e","227","n/e","n/e","423"
"Portugal (PT)","20.04.2020 12:00 - 20.04.2020 13:00 (CET/CEST)","365","n/e","n/e","n/e","609","0","n/e","n/e","n/e","n/e","1198","3","2137","406","n/e","n/e","27","n/e","208","n/e","n/e","681"
"Portugal (PT)","20.04.2020 13:00 - 20.04.2020 14:00 (CET/CEST)","366","n/e","n/e","n/e","609","0","n/e","n/e","n/e","n/e","1457","2","2137","323","n/e","n/e","27","n/e","184","n/e","n/e","909"
"Portugal (PT)","20.04.2020 14:00 - 20.04.2020 15:00 (CET/CEST)","366","n/e","n/e","n/e","611","0","n/e","n/e","n/e","n/e","1598","1","2156","315","n/e","n/e","27","n/e","174","n/e","n/e","1022"
"Portugal (PT)","20.04.2020 15:00 - 20.04.2020 16:00 (CET/CEST)","367","n/e","n/e","n/e","610","0","n/e","n/e","n/e","n/e","954","4","1986","141","n/e","n/e","26","n/e","139","n/e","n/e","1201"
"Portugal (PT)","20.04.2020 16:00 - 20.04.2020 17:00 (CET/CEST)","361","n/e","n/e","n/e","607","0","n/e","n/e","n/e","n/e","467","5","1897","122","n/e","n/e","27","n/e","147","n/e","n/e","1350"
"Portugal (PT)","20.04.2020 17:00 - 20.04.2020 18:00 (CET/CEST)","364","n/e","n/e","n/e","680","0","n/e","n/e","n/e","n/e","442","5","1914","144","n/e","n/e","25","n/e","152","n/e","n/e","1430"
"Portugal (PT)","20.04.2020 18:00 - 20.04.2020 19:00 (CET/CEST)","364","n/e","n/e","n/e","852","0","n/e","n/e","n/e","n/e","653","5","2082","286","n/e","n/e","25","n/e","175","n/e","n/e","1212"
"Portugal (PT)","20.04.2020 19:00 - 20.04.2020 20:00 (CET/CEST)","364","n/e","n/e","n/e","890","0","n/e","n/e","n/e","n/e","1146","1","2149","402","n/e","n/e","26","n/e","127","n/e","n/e","744"
"Portugal (PT)","20.04.2020 20:00 - 20.04.2020 21:00 (CET/CEST)","361","n/e","n/e","n/e","877","0","n/e","n/e","n/e","n/e","1774","1","2177","581","n/e","n/e","26","n/e","28","n/e","n/e","355"
"Portugal (PT)","20.04.2020 21:00 - 20.04.2020 22:00 (CET/CEST)","371","n/e","n/e","n/e","947","0","n/e","n/e","n/e","n/e","2075","1","2239","717","n/e","n/e","27","n/e","0","n/e","n/e","232"
"Portugal (PT)","20.04.2020 22:00 - 20.04.2020 23:00 (CET/CEST)","369","n/e","n/e","n/e","914","0","n/e","n/e","n/e","n/e","1728","1","2258","619","n/e","n/e","26","n/e","0","n/e","n/e","232"
"Portugal (PT)","20.04.2020 23:00 - 21.04.2020 00:00 (CET/CEST)","374","n/e","n/e","n/e","706","0","n/e","n/e","n/e","n/e","1303","1","2168","475","n/e","n/e","26","n/e","0","n/e","n/e","241"
"Portugal (PT)","21.04.2020 00:00 - 21.04.2020 01:00 (CET/CEST)","375","n/e","n/e","n/e","605","0","n/e","n/e","n/e","n/e","682","6","2040","279","n/e","n/e","26","n/e","0","n/e","n/e","266"
"Portugal (PT)","21.04.2020 01:00 - 21.04.2020 02:00 (CET/CEST)","374","n/e","n/e","n/e","448","0","n/e","n/e","n/e","n/e","21","9","1950","50","n/e","n/e","27","n/e","0","n/e","n/e","275"
"Portugal (PT)","21.04.2020 02:00 - 21.04.2020 03:00 (CET/CEST)","372","n/e","n/e","n/e","440","0","n/e","n/e","n/e","n/e","0","295","1916","49","n/e","n/e","28","n/e","0","n/e","n/e","285"
"Portugal (PT)","21.04.2020 03:00 - 21.04.2020 04:00 (CET/CEST)","368","n/e","n/e","n/e","440","0","n/e","n/e","n/e","n/e","0","384","1861","58","n/e","n/e","27","n/e","0","n/e","n/e","284"
"Portugal (PT)","21.04.2020 04:00 - 21.04.2020 05:00 (CET/CEST)","369","n/e","n/e","n/e","440","0","n/e","n/e","n/e","n/e","0","404","1804","14","n/e","n/e","25","n/e","0","n/e","n/e","304"
"Portugal (PT)","21.04.2020 05:00 - 21.04.2020 06:00 (CET/CEST)","361","n/e","n/e","n/e","442","0","n/e","n/e","n/e","n/e","0","300","1671","11","n/e","n/e","25","n/e","0","n/e","n/e","330"
"Portugal (PT)","21.04.2020 06:00 - 21.04.2020 07:00 (CET/CEST)","361","n/e","n/e","n/e","440","0","n/e","n/e","n/e","n/e","30","71","1731","56","n/e","n/e","25","n/e","0","n/e","n/e","353"
"Portugal (PT)","21.04.2020 07:00 - 21.04.2020 08:00 (CET/CEST)","362","n/e","n/e","n/e","460","0","n/e","n/e","n/e","n/e","1138","68","2085","176","n/e","n/e","25","n/e","0","n/e","n/e","475"
"Portugal (PT)","21.04.2020 08:00 - 21.04.2020 09:00 (CET/CEST)","363","n/e","n/e","n/e","591","0","n/e","n/e","n/e","n/e","1628","38","2067","290","n/e","n/e","25","n/e","23","n/e","n/e","634"
"Portugal (PT)","21.04.2020 09:00 - 21.04.2020 10:00 (CET/CEST)","365","n/e","n/e","n/e","613","0","n/e","n/e","n/e","n/e","378","12","2124","203","n/e","n/e","26","n/e","119","n/e","n/e","785"
"Portugal (PT)","21.04.2020 10:00 - 21.04.2020 11:00 (CET/CEST)","368","n/e","n/e","n/e","621","0","n/e","n/e","n/e","n/e","585","11","2090","302","n/e","n/e","27","n/e","228","n/e","n/e","793"
"Portugal (PT)","21.04.2020 11:00 - 21.04.2020 12:00 (CET/CEST)","368","n/e","n/e","n/e","619","0","n/e","n/e","n/e","n/e","570","11","2242","276","n/e","n/e","27","n/e","320","n/e","n/e","841"
"Portugal (PT)","21.04.2020 12:00 - 21.04.2020 13:00 (CET/CEST)","367","n/e","n/e","n/e","615","0","n/e","n/e","n/e","n/e","597","5","2295","344","n/e","n/e","27","n/e","384","n/e","n/e","853"
"Portugal (PT)","21.04.2020 13:00 - 21.04.2020 14:00 (CET/CEST)","370","n/e","n/e","n/e","612","0","n/e","n/e","n/e","n/e","581","10","2222","361","n/e","n/e","26","n/e","421","n/e","n/e","741"
"Portugal (PT)","21.04.2020 14:00 - 21.04.2020 15:00 (CET/CEST)","370","n/e","n/e","n/e","611","0","n/e","n/e","n/e","n/e","592","10","2169","83","n/e","n/e","26","n/e","418","n/e","n/e","747"
"Portugal (PT)","21.04.2020 15:00 - 21.04.2020 16:00 (CET/CEST)","365","n/e","n/e","n/e","608","0","n/e","n/e","n/e","n/e","681","10","2044","62","n/e","n/e","26","n/e","441","n/e","n/e","926"
"Portugal (PT)","21.04.2020 16:00 - 21.04.2020 17:00 (CET/CEST)","370","n/e","n/e","n/e","601","0","n/e","n/e","n/e","n/e","173","383","2050","61","n/e","n/e","27","n/e","387","n/e","n/e","1109"
"Portugal (PT)","21.04.2020 17:00 - 21.04.2020 18:00 (CET/CEST)","369","n/e","n/e","n/e","603","0","n/e","n/e","n/e","n/e","104","717","1957","57","n/e","n/e","26","n/e","306","n/e","n/e","1405"
"Portugal (PT)","21.04.2020 18:00 - 21.04.2020 19:00 (CET/CEST)","356","n/e","n/e","n/e","609","0","n/e","n/e","n/e","n/e","261","42","2116","117","n/e","n/e","26","n/e","252","n/e","n/e","1724"
"Portugal (PT)","21.04.2020 19:00 - 21.04.2020 20:00 (CET/CEST)","366","n/e","n/e","n/e","612","0","n/e","n/e","n/e","n/e","668","2","2289","510","n/e","n/e","26","n/e","150","n/e","n/e","1974"
"Portugal (PT)","21.04.2020 20:00 - 21.04.2020 21:00 (CET/CEST)","361","n/e","n/e","n/e","617","0","n/e","n/e","n/e","n/e","457","5","2256","518","n/e","n/e","27","n/e","39","n/e","n/e","2231"
"Portugal (PT)","21.04.2020 21:00 - 21.04.2020 22:00 (CET/CEST)","369","n/e","n/e","n/e","619","0","n/e","n/e","n/e","n/e","724","4","2256","529","n/e","n/e","26","n/e","1","n/e","n/e","2375"
"Portugal (PT)","21.04.2020 22:00 - 21.04.2020 23:00 (CET/CEST)","370","n/e","n/e","n/e","620","0","n/e","n/e","n/e","n/e","366","8","2232","462","n/e","n/e","26","n/e","0","n/e","n/e","2469"
"Portugal (PT)","21.04.2020 23:00 - 22.04.2020 00:00 (CET/CEST)","369","n/e","n/e","n/e","614","0","n/e","n/e","n/e","n/e","167","351","2284","271","n/e","n/e","25","n/e","0","n/e","n/e","2576"
"Portugal (PT)","22.04.2020 00:00 - 22.04.2020 01:00 (CET/CEST)","367","n/e","n/e","n/e","599","0","n/e","n/e","n/e","n/e","27","1330","2009","24","n/e","n/e","25","n/e","0","n/e","n/e","2439"
"Portugal (PT)","22.04.2020 01:00 - 22.04.2020 02:00 (CET/CEST)","371","n/e","n/e","n/e","457","0","n/e","n/e","n/e","n/e","32","1098","1858","22","n/e","n/e","26","n/e","0","n/e","n/e","2270"
"Portugal (PT)","22.04.2020 02:00 - 22.04.2020 03:00 (CET/CEST)","371","n/e","n/e","n/e","450","0","n/e","n/e","n/e","n/e","31","818","1773","21","n/e","n/e","26","n/e","0","n/e","n/e","2046"
"Portugal (PT)","22.04.2020 03:00 - 22.04.2020 04:00 (CET/CEST)","375","n/e","n/e","n/e","446","0","n/e","n/e","n/e","n/e","31","884","1779","20","n/e","n/e","27","n/e","0","n/e","n/e","1923"
"Portugal (PT)","22.04.2020 04:00 - 22.04.2020 05:00 (CET/CEST)","369","n/e","n/e","n/e","447","0","n/e","n/e","n/e","n/e","25","887","1740","20","n/e","n/e","27","n/e","0","n/e","n/e","1931"
"Portugal (PT)","22.04.2020 05:00 - 22.04.2020 06:00 (CET/CEST)","369","n/e","n/e","n/e","448","0","n/e","n/e","n/e","n/e","0","483","1706","22","n/e","n/e","26","n/e","0","n/e","n/e","1992"
"Portugal (PT)","22.04.2020 06:00 - 22.04.2020 07:00 (CET/CEST)","361","n/e","n/e","n/e","449","0","n/e","n/e","n/e","n/e","7","25","1934","165","n/e","n/e","26","n/e","0","n/e","n/e","2003"
"Portugal (PT)","22.04.2020 07:00 - 22.04.2020 08:00 (CET/CEST)","362","n/e","n/e","n/e","459","0","n/e","n/e","n/e","n/e","502","7","2056","366","n/e","n/e","26","n/e","0","n/e","n/e","1959"
"Portugal (PT)","22.04.2020 08:00 - 22.04.2020 09:00 (CET/CEST)","364","n/e","n/e","n/e","589","0","n/e","n/e","n/e","n/e","1640","1","2159","592","n/e","n/e","26","n/e","43","n/e","n/e","1838"
"Portugal (PT)","22.04.2020 09:00 - 22.04.2020 10:00 (CET/CEST)","359","n/e","n/e","n/e","611","0","n/e","n/e","n/e","n/e","1874","1","2166","570","n/e","n/e","26","n/e","189","n/e","n/e","1551"
"Portugal (PT)","22.04.2020 10:00 - 22.04.2020 11:00 (CET/CEST)","341","n/e","n/e","n/e","620","0","n/e","n/e","n/e","n/e","541","5","2249","304","n/e","n/e","26","n/e","262","n/e","n/e","1274"
"Portugal (PT)","22.04.2020 11:00 - 22.04.2020 12:00 (CET/CEST)","340","n/e","n/e","n/e","620","0","n/e","n/e","n/e","n/e","408","5","2229","157","n/e","n/e","26","n/e","332","n/e","n/e","1022"
"Portugal (PT)","22.04.2020 12:00 - 22.04.2020 13:00 (CET/CEST)","354","n/e","n/e","n/e","621","0","n/e","n/e","n/e","n/e","1092","3","2198","214","n/e","n/e","29","n/e","397","n/e","n/e","799"
"Portugal (PT)","22.04.2020 13:00 - 22.04.2020 14:00 (CET/CEST)","354","n/e","n/e","n/e","613","0","n/e","n/e","n/e","n/e","1235","3","2187","411","n/e","n/e","28","n/e","443","n/e","n/e","710"
"Portugal (PT)","22.04.2020 14:00 - 22.04.2020 15:00 (CET/CEST)","353","n/e","n/e","n/e","611","0","n/e","n/e","n/e","n/e","1099","4","2158","408","n/e","n/e","28","n/e","425","n/e","n/e","698"
"Portugal (PT)","22.04.2020 15:00 - 22.04.2020 16:00 (CET/CEST)","342","n/e","n/e","n/e","609","0","n/e","n/e","n/e","n/e","767","60","2084","371","n/e","n/e","29","n/e","431","n/e","n/e","743"
"Portugal (PT)","22.04.2020 16:00 - 22.04.2020 17:00 (CET/CEST)","339","n/e","n/e","n/e","647","0","n/e","n/e","n/e","n/e","542","120","1988","250","n/e","n/e","27","n/e","456","n/e","n/e","770"
"Portugal (PT)","22.04.2020 17:00 - 22.04.2020 18:00 (CET/CEST)","350","n/e","n/e","n/e","687","0","n/e","n/e","n/e","n/e","856","4","2087","463","n/e","n/e","28","n/e","408","n/e","n/e","874"
"Portugal (PT)","22.04.2020 18:00 - 22.04.2020 19:00 (CET/CEST)","356","n/e","n/e","n/e","778","0","n/e","n/e","n/e","n/e","1527","5","2186","602","n/e","n/e","27","n/e","331","n/e","n/e","947"
"Portugal (PT)","22.04.2020 19:00 - 22.04.2020 20:00 (CET/CEST)","357","n/e","n/e","n/e","824","0","n/e","n/e","n/e","n/e","1998","0","2121","685","n/e","n/e","27","n/e","186","n/e","n/e","961"
"Portugal (PT)","22.04.2020 20:00 - 22.04.2020 21:00 (CET/CEST)","358","n/e","n/e","n/e","863","0","n/e","n/e","n/e","n/e","2110","0","2159","1021","n/e","n/e","27","n/e","43","n/e","n/e","938"
"Portugal (PT)","22.04.2020 21:00 - 22.04.2020 22:00 (CET/CEST)","353","n/e","n/e","n/e","919","0","n/e","n/e","n/e","n/e","2210","0","2268","992","n/e","n/e","26","n/e","1","n/e","n/e","905"
"Portugal (PT)","22.04.2020 22:00 - 22.04.2020 23:00 (CET/CEST)","353","n/e","n/e","n/e","955","0","n/e","n/e","n/e","n/e","1929","2","2245","849","n/e","n/e","25","n/e","0","n/e","n/e","860"
"Portugal (PT)","22.04.2020 23:00 - 23.04.2020 00:00 (CET/CEST)","352","n/e","n/e","n/e","915","0","n/e","n/e","n/e","n/e","1888","1","2269","648","n/e","n/e","25","n/e","0","n/e","n/e","788"
"Portugal (PT)","23.04.2020 00:00 - 23.04.2020 01:00 (CET/CEST)","361","n/e","n/e","n/e","840","0","n/e","n/e","n/e","n/e","1324","4","2223","574","n/e","n/e","26","n/e","0","n/e","n/e","709"
"Portugal (PT)","23.04.2020 01:00 - 23.04.2020 02:00 (CET/CEST)","371","n/e","n/e","n/e","664","0","n/e","n/e","n/e","n/e","562","10","2150","435","n/e","n/e","30","n/e","0","n/e","n/e","697"
"Portugal (PT)","23.04.2020 02:00 - 23.04.2020 03:00 (CET/CEST)","379","n/e","n/e","n/e","527","0","n/e","n/e","n/e","n/e","215","10","2213","201","n/e","n/e","33","n/e","0","n/e","n/e","639"
"Portugal (PT)","23.04.2020 03:00 - 23.04.2020 04:00 (CET/CEST)","375","n/e","n/e","n/e","465","0","n/e","n/e","n/e","n/e","2","102","1825","66","n/e","n/e","31","n/e","0","n/e","n/e","599"
"Portugal (PT)","23.04.2020 04:00 - 23.04.2020 05:00 (CET/CEST)","371","n/e","n/e","n/e","466","0","n/e","n/e","n/e","n/e","0","129","2046","84","n/e","n/e","27","n/e","0","n/e","n/e","557"
"Portugal (PT)","23.04.2020 05:00 - 23.04.2020 06:00 (CET/CEST)","376","n/e","n/e","n/e","468","0","n/e","n/e","n/e","n/e","2","226","2035","90","n/e","n/e","28","n/e","0","n/e","n/e","559"
"Portugal (PT)","23.04.2020 06:00 - 23.04.2020 07:00 (CET/CEST)","364","n/e","n/e","n/e","465","0","n/e","n/e","n/e","n/e","460","118","2161","223","n/e","n/e","26","n/e","0","n/e","n/e","565"
"Portugal (PT)","23.04.2020 07:00 - 23.04.2020 08:00 (CET/CEST)","340","n/e","n/e","n/e","474","0","n/e","n/e","n/e","n/e","593","9","2128","350","n/e","n/e","23","n/e","1","n/e","n/e","523"
"Portugal (PT)","23.04.2020 08:00 - 23.04.2020 09:00 (CET/CEST)","343","n/e","n/e","n/e","611","0","n/e","n/e","n/e","n/e","1016","9","2168","507","n/e","n/e","23","n/e","39","n/e","n/e","449"
"Portugal (PT)","23.04.2020 09:00 - 23.04.2020 10:00 (CET/CEST)","349","n/e","n/e","n/e","615","0","n/e","n/e","n/e","n/e","1492","9","2310","543","n/e","n/e","24","n/e","126","n/e","n/e","357"
"Portugal (PT)","23.04.2020 10:00 - 23.04.2020 11:00 (CET/CEST)","345","n/e","n/e","n/e","626","0","n/e","n/e","n/e","n/e","1430","8","2143","539","n/e","n/e","23","n/e","239","n/e","n/e","276"
"Portugal (PT)","23.04.2020 11:00 - 23.04.2020 12:00 (CET/CEST)","345","n/e","n/e","n/e","621","0","n/e","n/e","n/e","n/e","1117","10","2387","576","n/e","n/e","23","n/e","339","n/e","n/e","263"
"Portugal (PT)","23.04.2020 12:00 - 23.04.2020 13:00 (CET/CEST)","342","n/e","n/e","n/e","618","0","n/e","n/e","n/e","n/e","1014","11","2371","494","n/e","n/e","23","n/e","446","n/e","n/e","287"
"Portugal (PT)","23.04.2020 13:00 - 23.04.2020 14:00 (CET/CEST)","344","n/e","n/e","n/e","618","0","n/e","n/e","n/e","n/e","827","11","2369","546","n/e","n/e","24","n/e","485","n/e","n/e","257"
"Portugal (PT)","23.04.2020 14:00 - 23.04.2020 15:00 (CET/CEST)","342","n/e","n/e","n/e","614","0","n/e","n/e","n/e","n/e","635","11","2281","380","n/e","n/e","23","n/e","512","n/e","n/e","234"
"Portugal (PT)","23.04.2020 15:00 - 23.04.2020 16:00 (CET/CEST)","346","n/e","n/e","n/e","620","0","n/e","n/e","n/e","n/e","604","11","2446","372","n/e","n/e","24","n/e","507","n/e","n/e","187"
"Portugal (PT)","23.04.2020 16:00 - 23.04.2020 17:00 (CET/CEST)","342","n/e","n/e","n/e","621","0","n/e","n/e","n/e","n/e","598","80","2322","376","n/e","n/e","24","n/e","461","n/e","n/e","186"
"Portugal (PT)","23.04.2020 17:00 - 23.04.2020 18:00 (CET/CEST)","343","n/e","n/e","n/e","726","0","n/e","n/e","n/e","n/e","817","114","2373","428","n/e","n/e","26","n/e","375","n/e","n/e","218"
"Portugal (PT)","23.04.2020 18:00 - 23.04.2020 19:00 (CET/CEST)","337","n/e","n/e","n/e","831","0","n/e","n/e","n/e","n/e","831","11","2315","430","n/e","n/e","26","n/e","279","n/e","n/e","245"
"Portugal (PT)","23.04.2020 19:00 - 23.04.2020 20:00 (CET/CEST)","335","n/e","n/e","n/e","836","0","n/e","n/e","n/e","n/e","898","1","2316","497","n/e","n/e","25","n/e","171","n/e","n/e","238"
"Portugal (PT)","23.04.2020 20:00 - 23.04.2020 21:00 (CET/CEST)","334","n/e","n/e","n/e","844","0","n/e","n/e","n/e","n/e","1500","2","2319","645","n/e","n/e","25","n/e","43","n/e","n/e","226"
"Portugal (PT)","23.04.2020 21:00 - 23.04.2020 22:00 (CET/CEST)","341","n/e","n/e","n/e","847","0","n/e","n/e","n/e","n/e","1615","2","2381","654","n/e","n/e","24","n/e","1","n/e","n/e","234"
"Portugal (PT)","23.04.2020 22:00 - 23.04.2020 23:00 (CET/CEST)","336","n/e","n/e","n/e","959","0","n/e","n/e","n/e","n/e","1589","2","2375","618","n/e","n/e","25","n/e","0","n/e","n/e","259"
"Portugal (PT)","23.04.2020 23:00 - 24.04.2020 00:00 (CET/CEST)","340","n/e","n/e","n/e","972","0","n/e","n/e","n/e","n/e","1401","2","2376","608","n/e","n/e","25","n/e","0","n/e","n/e","268"
"Portugal (PT)","24.04.2020 00:00 - 24.04.2020 01:00 (CET/CEST)","342","n/e","n/e","n/e","948","0","n/e","n/e","n/e","n/e","990","4","2305","1085","n/e","n/e","24","n/e","0","n/e","n/e","263"
"Portugal (PT)","24.04.2020 01:00 - 24.04.2020 02:00 (CET/CEST)","341","n/e","n/e","n/e","792","0","n/e","n/e","n/e","n/e","850","5","2289","629","n/e","n/e","24","n/e","0","n/e","n/e","275"
"Portugal (PT)","24.04.2020 02:00 - 24.04.2020 03:00 (CET/CEST)","331","n/e","n/e","n/e","784","0","n/e","n/e","n/e","n/e","676","7","2098","614","n/e","n/e","23","n/e","0","n/e","n/e","249"
"Portugal (PT)","24.04.2020 03:00 - 24.04.2020 04:00 (CET/CEST)","337","n/e","n/e","n/e","780","0","n/e","n/e","n/e","n/e","868","7","2176","608","n/e","n/e","24","n/e","0","n/e","n/e","210"
"Portugal (PT)","24.04.2020 04:00 - 24.04.2020 05:00 (CET/CEST)","339","n/e","n/e","n/e","672","0","n/e","n/e","n/e","n/e","348","7","2136","488","n/e","n/e","24","n/e","0","n/e","n/e","240"
"Portugal (PT)","24.04.2020 05:00 - 24.04.2020 06:00 (CET/CEST)","335","n/e","n/e","n/e","665","0","n/e","n/e","n/e","n/e","105","7","1879","512","n/e","n/e","23","n/e","0","n/e","n/e","281"
"Portugal (PT)","24.04.2020 06:00 - 24.04.2020 07:00 (CET/CEST)","336","n/e","n/e","n/e","710","0","n/e","n/e","n/e","n/e","577","7","2100","597","n/e","n/e","23","n/e","0","n/e","n/e","303"
"Portugal (PT)","24.04.2020 07:00 - 24.04.2020 08:00 (CET/CEST)","337","n/e","n/e","n/e","940","0","n/e","n/e","n/e","n/e","668","6","2262","1126","n/e","n/e","24","n/e","0","n/e","n/e","356"
"Portugal (PT)","24.04.2020 08:00 - 24.04.2020 09:00 (CET/CEST)","336","n/e","n/e","n/e","1288","0","n/e","n/e","n/e","n/e","688","5","2236","994","n/e","n/e","24","n/e","29","n/e","n/e","446"
"Portugal (PT)","24.04.2020 09:00 - 24.04.2020 10:00 (CET/CEST)","340","n/e","n/e","n/e","1447","0","n/e","n/e","n/e","n/e","579","5","2281","731","n/e","n/e","27","n/e","124","n/e","n/e","455"
"Portugal (PT)","24.04.2020 10:00 - 24.04.2020 11:00 (CET/CEST)","344","n/e","n/e","n/e","1324","0","n/e","n/e","n/e","n/e","416","5","2276","725","n/e","n/e","29","n/e","258","n/e","n/e","358"
"Portugal (PT)","24.04.2020 11:00 - 24.04.2020 12:00 (CET/CEST)","335","n/e","n/e","n/e","1253","0","n/e","n/e","n/e","n/e","352","5","2169","642","n/e","n/e","27","n/e","397","n/e","n/e","363"
"Portugal (PT)","24.04.2020 12:00 - 24.04.2020 13:00 (CET/CEST)","338","n/e","n/e","n/e","1275","0","n/e","n/e","n/e","n/e","40","75","2148","559","n/e","n/e","28","n/e","454","n/e","n/e","373"
"Portugal (PT)","24.04.2020 13:00 - 24.04.2020 14:00 (CET/CEST)","342","n/e","n/e","n/e","1316","0","n/e","n/e","n/e","n/e","31","161","2114","491","n/e","n/e","29","n/e","512","n/e","n/e","375"
"Portugal (PT)","24.04.2020 14:00 - 24.04.2020 15:00 (CET/CEST)","350","n/e","n/e","n/e","1270","0","n/e","n/e","n/e","n/e","0","293","1833","432","n/e","n/e","30","n/e","492","n/e","n/e","439"
