"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","24.06.2017 08:00 - 24.06.2017 09:00 (CET/CEST)","339","n/e","n/e","n/e","2014","1755","n/e","n/e","n/e","n/e","0","718","74","0","n/e","n/e","37","n/e","36","n/e","n/e","754"
"Portugal (PT)","24.06.2017 09:00 - 24.06.2017 10:00 (CET/CEST)","339","n/e","n/e","n/e","2221","1756","n/e","n/e","n/e","n/e","0","247","128","10","n/e","n/e","38","n/e","120","n/e","n/e","563"
"Portugal (PT)","24.06.2017 10:00 - 24.06.2017 11:00 (CET/CEST)","334","n/e","n/e","n/e","2636","1756","n/e","n/e","n/e","n/e","0","16","175","134","n/e","n/e","37","n/e","187","n/e","n/e","430"
"Portugal (PT)","24.06.2017 11:00 - 24.06.2017 12:00 (CET/CEST)","340","n/e","n/e","n/e","2947","1756","n/e","n/e","n/e","n/e","0","509","141","105","n/e","n/e","38","n/e","252","n/e","n/e","371"
"Portugal (PT)","24.06.2017 12:00 - 24.06.2017 13:00 (CET/CEST)","346","n/e","n/e","n/e","2924","1755","n/e","n/e","n/e","n/e","0","520","135","100","n/e","n/e","39","n/e","278","n/e","n/e","474"
"Portugal (PT)","24.06.2017 13:00 - 24.06.2017 14:00 (CET/CEST)","340","n/e","n/e","n/e","2775","1756","n/e","n/e","n/e","n/e","0","335","131","100","n/e","n/e","37","n/e","263","n/e","n/e","526"
"Portugal (PT)","24.06.2017 14:00 - 24.06.2017 15:00 (CET/CEST)","336","n/e","n/e","n/e","2723","1757","n/e","n/e","n/e","n/e","0","414","129","93","n/e","n/e","35","n/e","263","n/e","n/e","709"
"Portugal (PT)","24.06.2017 15:00 - 24.06.2017 16:00 (CET/CEST)","332","n/e","n/e","n/e","2501","1740","n/e","n/e","n/e","n/e","0","817","95","31","n/e","n/e","32","n/e","182","n/e","n/e","954"
"Portugal (PT)","24.06.2017 16:00 - 24.06.2017 17:00 (CET/CEST)","331","n/e","n/e","n/e","2443","1757","n/e","n/e","n/e","n/e","0","1034","107","31","n/e","n/e","30","n/e","147","n/e","n/e","935"
"Portugal (PT)","24.06.2017 17:00 - 24.06.2017 18:00 (CET/CEST)","328","n/e","n/e","n/e","2611","1756","n/e","n/e","n/e","n/e","0","1036","102","30","n/e","n/e","30","n/e","109","n/e","n/e","869"
"Portugal (PT)","24.06.2017 18:00 - 24.06.2017 19:00 (CET/CEST)","325","n/e","n/e","n/e","2711","1756","n/e","n/e","n/e","n/e","0","1176","40","45","n/e","n/e","28","n/e","80","n/e","n/e","945"
"Portugal (PT)","24.06.2017 19:00 - 24.06.2017 20:00 (CET/CEST)","314","n/e","n/e","n/e","2701","1755","n/e","n/e","n/e","n/e","0","1156","40","60","n/e","n/e","27","n/e","48","n/e","n/e","874"
"Portugal (PT)","24.06.2017 20:00 - 24.06.2017 21:00 (CET/CEST)","312","n/e","n/e","n/e","2646","1755","n/e","n/e","n/e","n/e","1","785","104","100","n/e","n/e","27","n/e","23","n/e","n/e","864"
"Portugal (PT)","24.06.2017 21:00 - 24.06.2017 22:00 (CET/CEST)","310","n/e","n/e","n/e","2588","1755","n/e","n/e","n/e","n/e","267","234","137","152","n/e","n/e","26","n/e","3","n/e","n/e","847"
"Portugal (PT)","24.06.2017 22:00 - 24.06.2017 23:00 (CET/CEST)","320","n/e","n/e","n/e","2669","1755","n/e","n/e","n/e","n/e","278","227","132","97","n/e","n/e","28","n/e","0","n/e","n/e","967"
"Portugal (PT)","24.06.2017 23:00 - 25.06.2017 00:00 (CET/CEST)","320","n/e","n/e","n/e","2080","1669","n/e","n/e","n/e","n/e","82","228","36","61","n/e","n/e","29","n/e","0","n/e","n/e","1136"
"Portugal (PT)","25.06.2017 00:00 - 25.06.2017 01:00 (CET/CEST)","321","n/e","n/e","n/e","1809","1486","n/e","n/e","n/e","n/e","104","173","12","15","n/e","n/e","30","n/e","0","n/e","n/e","1144"
"Portugal (PT)","25.06.2017 01:00 - 25.06.2017 02:00 (CET/CEST)","329","n/e","n/e","n/e","1135","1460","n/e","n/e","n/e","n/e","169","315","12","0","n/e","n/e","31","n/e","0","n/e","n/e","1023"
"Portugal (PT)","25.06.2017 02:00 - 25.06.2017 03:00 (CET/CEST)","333","n/e","n/e","n/e","879","1461","n/e","n/e","n/e","n/e","126","314","12","0","n/e","n/e","31","n/e","0","n/e","n/e","973"
"Portugal (PT)","25.06.2017 03:00 - 25.06.2017 04:00 (CET/CEST)","327","n/e","n/e","n/e","959","1460","n/e","n/e","n/e","n/e","0","420","15","0","n/e","n/e","30","n/e","0","n/e","n/e","945"
"Portugal (PT)","25.06.2017 04:00 - 25.06.2017 05:00 (CET/CEST)","327","n/e","n/e","n/e","951","1460","n/e","n/e","n/e","n/e","0","300","14","0","n/e","n/e","30","n/e","0","n/e","n/e","767"
"Portugal (PT)","25.06.2017 05:00 - 25.06.2017 06:00 (CET/CEST)","324","n/e","n/e","n/e","855","1461","n/e","n/e","n/e","n/e","21","192","13","0","n/e","n/e","28","n/e","0","n/e","n/e","692"
"Portugal (PT)","25.06.2017 06:00 - 25.06.2017 07:00 (CET/CEST)","326","n/e","n/e","n/e","968","1461","n/e","n/e","n/e","n/e","50","480","12","1","n/e","n/e","29","n/e","0","n/e","n/e","767"
"Portugal (PT)","25.06.2017 07:00 - 25.06.2017 08:00 (CET/CEST)","317","n/e","n/e","n/e","1186","1461","n/e","n/e","n/e","n/e","50","1003","49","31","n/e","n/e","28","n/e","5","n/e","n/e","764"
"Portugal (PT)","25.06.2017 08:00 - 25.06.2017 09:00 (CET/CEST)","323","n/e","n/e","n/e","1189","1460","n/e","n/e","n/e","n/e","0","921","27","77","n/e","n/e","28","n/e","19","n/e","n/e","989"
"Portugal (PT)","25.06.2017 09:00 - 25.06.2017 10:00 (CET/CEST)","323","n/e","n/e","n/e","1301","1461","n/e","n/e","n/e","n/e","0","883","99","77","n/e","n/e","27","n/e","46","n/e","n/e","831"
"Portugal (PT)","25.06.2017 10:00 - 25.06.2017 11:00 (CET/CEST)","320","n/e","n/e","n/e","1356","1460","n/e","n/e","n/e","n/e","50","470","123","45","n/e","n/e","27","n/e","85","n/e","n/e","727"
"Portugal (PT)","25.06.2017 11:00 - 25.06.2017 12:00 (CET/CEST)","321","n/e","n/e","n/e","1315","1373","n/e","n/e","n/e","n/e","106","32","181","38","n/e","n/e","27","n/e","153","n/e","n/e","536"
"Portugal (PT)","25.06.2017 12:00 - 25.06.2017 13:00 (CET/CEST)","321","n/e","n/e","n/e","1326","1370","n/e","n/e","n/e","n/e","324","2","190","59","n/e","n/e","27","n/e","162","n/e","n/e","421"
"Portugal (PT)","25.06.2017 13:00 - 25.06.2017 14:00 (CET/CEST)","322","n/e","n/e","n/e","1442","1433","n/e","n/e","n/e","n/e","549","2","269","61","n/e","n/e","28","n/e","169","n/e","n/e","322"
"Portugal (PT)","25.06.2017 14:00 - 25.06.2017 15:00 (CET/CEST)","322","n/e","n/e","n/e","1502","1459","n/e","n/e","n/e","n/e","401","2","249","34","n/e","n/e","28","n/e","157","n/e","n/e","430"
"Portugal (PT)","25.06.2017 15:00 - 25.06.2017 16:00 (CET/CEST)","322","n/e","n/e","n/e","1639","1459","n/e","n/e","n/e","n/e","6","3","281","2","n/e","n/e","29","n/e","126","n/e","n/e","407"
"Portugal (PT)","25.06.2017 16:00 - 25.06.2017 17:00 (CET/CEST)","327","n/e","n/e","n/e","1662","1460","n/e","n/e","n/e","n/e","0","3","280","2","n/e","n/e","29","n/e","167","n/e","n/e","419"
"Portugal (PT)","25.06.2017 17:00 - 25.06.2017 18:00 (CET/CEST)","319","n/e","n/e","n/e","1769","1460","n/e","n/e","n/e","n/e","1","123","258","22","n/e","n/e","28","n/e","199","n/e","n/e","457"
"Portugal (PT)","25.06.2017 18:00 - 25.06.2017 19:00 (CET/CEST)","326","n/e","n/e","n/e","2022","1459","n/e","n/e","n/e","n/e","308","2","359","105","n/e","n/e","29","n/e","176","n/e","n/e","445"
"Portugal (PT)","25.06.2017 19:00 - 25.06.2017 20:00 (CET/CEST)","318","n/e","n/e","n/e","2300","1459","n/e","n/e","n/e","n/e","396","2","338","157","n/e","n/e","29","n/e","132","n/e","n/e","492"
"Portugal (PT)","25.06.2017 20:00 - 25.06.2017 21:00 (CET/CEST)","315","n/e","n/e","n/e","2446","1460","n/e","n/e","n/e","n/e","947","2","380","220","n/e","n/e","30","n/e","70","n/e","n/e","420"
"Portugal (PT)","25.06.2017 21:00 - 25.06.2017 22:00 (CET/CEST)","326","n/e","n/e","n/e","2670","1459","n/e","n/e","n/e","n/e","1125","1","700","243","n/e","n/e","28","n/e","12","n/e","n/e","435"
"Portugal (PT)","25.06.2017 22:00 - 25.06.2017 23:00 (CET/CEST)","323","n/e","n/e","n/e","2708","1460","n/e","n/e","n/e","n/e","1474","1","744","519","n/e","n/e","29","n/e","0","n/e","n/e","532"
"Portugal (PT)","25.06.2017 23:00 - 26.06.2017 00:00 (CET/CEST)","321","n/e","n/e","n/e","2451","1460","n/e","n/e","n/e","n/e","1423","1","689","462","n/e","n/e","28","n/e","0","n/e","n/e","575"
"Portugal (PT)","26.06.2017 00:00 - 26.06.2017 01:00 (CET/CEST)","317","n/e","n/e","n/e","2257","1482","n/e","n/e","n/e","n/e","1104","2","180","132","n/e","n/e","30","n/e","0","n/e","n/e","644"
"Portugal (PT)","26.06.2017 01:00 - 26.06.2017 02:00 (CET/CEST)","319","n/e","n/e","n/e","1934","1530","n/e","n/e","n/e","n/e","40","3","12","0","n/e","n/e","30","n/e","0","n/e","n/e","650"
"Portugal (PT)","26.06.2017 02:00 - 26.06.2017 03:00 (CET/CEST)","328","n/e","n/e","n/e","1698","1610","n/e","n/e","n/e","n/e","0","57","11","0","n/e","n/e","30","n/e","0","n/e","n/e","582"
"Portugal (PT)","26.06.2017 03:00 - 26.06.2017 04:00 (CET/CEST)","328","n/e","n/e","n/e","1716","1702","n/e","n/e","n/e","n/e","0","173","11","0","n/e","n/e","30","n/e","0","n/e","n/e","478"
"Portugal (PT)","26.06.2017 04:00 - 26.06.2017 05:00 (CET/CEST)","322","n/e","n/e","n/e","1654","1756","n/e","n/e","n/e","n/e","0","133","12","0","n/e","n/e","29","n/e","0","n/e","n/e","511"
"Portugal (PT)","26.06.2017 05:00 - 26.06.2017 06:00 (CET/CEST)","318","n/e","n/e","n/e","1797","1755","n/e","n/e","n/e","n/e","0","166","12","0","n/e","n/e","29","n/e","0","n/e","n/e","462"
"Portugal (PT)","26.06.2017 06:00 - 26.06.2017 07:00 (CET/CEST)","317","n/e","n/e","n/e","2483","1755","n/e","n/e","n/e","n/e","18","3","11","2","n/e","n/e","29","n/e","0","n/e","n/e","358"
"Portugal (PT)","26.06.2017 07:00 - 26.06.2017 08:00 (CET/CEST)","311","n/e","n/e","n/e","2992","1756","n/e","n/e","n/e","n/e","641","2","13","122","n/e","n/e","28","n/e","4","n/e","n/e","366"
"Portugal (PT)","26.06.2017 08:00 - 26.06.2017 09:00 (CET/CEST)","319","n/e","n/e","n/e","3183","1755","n/e","n/e","n/e","n/e","1040","2","141","215","n/e","n/e","30","n/e","43","n/e","n/e","402"
"Portugal (PT)","26.06.2017 09:00 - 26.06.2017 10:00 (CET/CEST)","319","n/e","n/e","n/e","3350","1754","n/e","n/e","n/e","n/e","795","2","180","162","n/e","n/e","29","n/e","97","n/e","n/e","421"
"Portugal (PT)","26.06.2017 10:00 - 26.06.2017 11:00 (CET/CEST)","318","n/e","n/e","n/e","3418","1754","n/e","n/e","n/e","n/e","485","3","311","144","n/e","n/e","29","n/e","162","n/e","n/e","330"
"Portugal (PT)","26.06.2017 11:00 - 26.06.2017 12:00 (CET/CEST)","324","n/e","n/e","n/e","3434","1754","n/e","n/e","n/e","n/e","332","3","390","108","n/e","n/e","29","n/e","208","n/e","n/e","267"
"Portugal (PT)","26.06.2017 12:00 - 26.06.2017 13:00 (CET/CEST)","325","n/e","n/e","n/e","3429","1754","n/e","n/e","n/e","n/e","652","2","356","154","n/e","n/e","29","n/e","250","n/e","n/e","249"
"Portugal (PT)","26.06.2017 13:00 - 26.06.2017 14:00 (CET/CEST)","321","n/e","n/e","n/e","3327","1755","n/e","n/e","n/e","n/e","596","3","366","102","n/e","n/e","29","n/e","280","n/e","n/e","308"
"Portugal (PT)","26.06.2017 14:00 - 26.06.2017 15:00 (CET/CEST)","320","n/e","n/e","n/e","3402","1755","n/e","n/e","n/e","n/e","199","3","379","76","n/e","n/e","29","n/e","306","n/e","n/e","346"
"Portugal (PT)","26.06.2017 15:00 - 26.06.2017 16:00 (CET/CEST)","317","n/e","n/e","n/e","3265","1755","n/e","n/e","n/e","n/e","193","3","42","0","n/e","n/e","29","n/e","319","n/e","n/e","343"
"Portugal (PT)","26.06.2017 16:00 - 26.06.2017 17:00 (CET/CEST)","317","n/e","n/e","n/e","3187","1755","n/e","n/e","n/e","n/e","260","3","115","0","n/e","n/e","29","n/e","323","n/e","n/e","462"
"Portugal (PT)","26.06.2017 17:00 - 26.06.2017 18:00 (CET/CEST)","318","n/e","n/e","n/e","3211","1754","n/e","n/e","n/e","n/e","462","3","115","0","n/e","n/e","29","n/e","290","n/e","n/e","720"
"Portugal (PT)","26.06.2017 18:00 - 26.06.2017 19:00 (CET/CEST)","321","n/e","n/e","n/e","3084","1754","n/e","n/e","n/e","n/e","425","4","115","0","n/e","n/e","30","n/e","233","n/e","n/e","924"
"Portugal (PT)","26.06.2017 19:00 - 26.06.2017 20:00 (CET/CEST)","328","n/e","n/e","n/e","3175","1754","n/e","n/e","n/e","n/e","326","3","110","23","n/e","n/e","30","n/e","157","n/e","n/e","1248"
"Portugal (PT)","26.06.2017 20:00 - 26.06.2017 21:00 (CET/CEST)","324","n/e","n/e","n/e","3290","1755","n/e","n/e","n/e","n/e","583","3","264","232","n/e","n/e","30","n/e","75","n/e","n/e","1454"
"Portugal (PT)","26.06.2017 21:00 - 26.06.2017 22:00 (CET/CEST)","325","n/e","n/e","n/e","3197","1756","n/e","n/e","n/e","n/e","957","98","484","421","n/e","n/e","30","n/e","12","n/e","n/e","1543"
"Portugal (PT)","26.06.2017 22:00 - 26.06.2017 23:00 (CET/CEST)","322","n/e","n/e","n/e","3179","1756","n/e","n/e","n/e","n/e","1078","81","486","151","n/e","n/e","29","n/e","0","n/e","n/e","1370"
"Portugal (PT)","26.06.2017 23:00 - 27.06.2017 00:00 (CET/CEST)","320","n/e","n/e","n/e","2891","1756","n/e","n/e","n/e","n/e","368","80","358","53","n/e","n/e","29","n/e","0","n/e","n/e","1351"
"Portugal (PT)","27.06.2017 00:00 - 27.06.2017 01:00 (CET/CEST)","321","n/e","n/e","n/e","2848","1756","n/e","n/e","n/e","n/e","1022","2","460","144","n/e","n/e","29","n/e","0","n/e","n/e","1396"
"Portugal (PT)","27.06.2017 01:00 - 27.06.2017 02:00 (CET/CEST)","326","n/e","n/e","n/e","2413","1756","n/e","n/e","n/e","n/e","187","3","34","0","n/e","n/e","29","n/e","0","n/e","n/e","1538"
"Portugal (PT)","27.06.2017 02:00 - 27.06.2017 03:00 (CET/CEST)","324","n/e","n/e","n/e","2057","1754","n/e","n/e","n/e","n/e","0","218","13","0","n/e","n/e","29","n/e","0","n/e","n/e","1808"
"Portugal (PT)","27.06.2017 03:00 - 27.06.2017 04:00 (CET/CEST)","323","n/e","n/e","n/e","2000","1755","n/e","n/e","n/e","n/e","0","648","12","1","n/e","n/e","31","n/e","0","n/e","n/e","1797"
"Portugal (PT)","27.06.2017 04:00 - 27.06.2017 05:00 (CET/CEST)","328","n/e","n/e","n/e","1821","1755","n/e","n/e","n/e","n/e","0","660","12","31","n/e","n/e","36","n/e","0","n/e","n/e","1776"
"Portugal (PT)","27.06.2017 05:00 - 27.06.2017 06:00 (CET/CEST)","329","n/e","n/e","n/e","1665","1755","n/e","n/e","n/e","n/e","0","417","13","31","n/e","n/e","37","n/e","0","n/e","n/e","1784"
"Portugal (PT)","27.06.2017 06:00 - 27.06.2017 07:00 (CET/CEST)","327","n/e","n/e","n/e","2157","1754","n/e","n/e","n/e","n/e","18","350","72","31","n/e","n/e","36","n/e","0","n/e","n/e","1984"
"Portugal (PT)","27.06.2017 07:00 - 27.06.2017 08:00 (CET/CEST)","324","n/e","n/e","n/e","2673","1755","n/e","n/e","n/e","n/e","316","349","173","31","n/e","n/e","36","n/e","2","n/e","n/e","2127"
"Portugal (PT)","27.06.2017 08:00 - 27.06.2017 09:00 (CET/CEST)","303","n/e","n/e","n/e","2892","1755","n/e","n/e","n/e","n/e","120","53","347","33","n/e","n/e","34","n/e","32","n/e","n/e","2192"
"Portugal (PT)","27.06.2017 09:00 - 27.06.2017 10:00 (CET/CEST)","319","n/e","n/e","n/e","3089","1755","n/e","n/e","n/e","n/e","532","2","452","130","n/e","n/e","36","n/e","119","n/e","n/e","1988"
"Portugal (PT)","27.06.2017 10:00 - 27.06.2017 11:00 (CET/CEST)","326","n/e","n/e","n/e","3322","1756","n/e","n/e","n/e","n/e","775","3","512","126","n/e","n/e","38","n/e","194","n/e","n/e","1688"
"Portugal (PT)","27.06.2017 11:00 - 27.06.2017 12:00 (CET/CEST)","331","n/e","n/e","n/e","3040","1754","n/e","n/e","n/e","n/e","552","4","433","120","n/e","n/e","38","n/e","262","n/e","n/e","1661"
"Portugal (PT)","27.06.2017 12:00 - 27.06.2017 13:00 (CET/CEST)","331","n/e","n/e","n/e","3107","1755","n/e","n/e","n/e","n/e","4","4","415","58","n/e","n/e","37","n/e","304","n/e","n/e","1617"
"Portugal (PT)","27.06.2017 13:00 - 27.06.2017 14:00 (CET/CEST)","332","n/e","n/e","n/e","3000","1754","n/e","n/e","n/e","n/e","177","41","239","52","n/e","n/e","38","n/e","317","n/e","n/e","1739"
"Portugal (PT)","27.06.2017 14:00 - 27.06.2017 15:00 (CET/CEST)","332","n/e","n/e","n/e","2866","1754","n/e","n/e","n/e","n/e","0","463","133","2","n/e","n/e","38","n/e","314","n/e","n/e","1965"
"Portugal (PT)","27.06.2017 15:00 - 27.06.2017 16:00 (CET/CEST)","335","n/e","n/e","n/e","2656","1754","n/e","n/e","n/e","n/e","0","545","114","0","n/e","n/e","39","n/e","307","n/e","n/e","2234"
"Portugal (PT)","27.06.2017 16:00 - 27.06.2017 17:00 (CET/CEST)","337","n/e","n/e","n/e","2485","1754","n/e","n/e","n/e","n/e","0","626","33","0","n/e","n/e","38","n/e","300","n/e","n/e","2503"
"Portugal (PT)","27.06.2017 17:00 - 27.06.2017 18:00 (CET/CEST)","335","n/e","n/e","n/e","2523","1754","n/e","n/e","n/e","n/e","0","711","34","0","n/e","n/e","38","n/e","274","n/e","n/e","2759"
"Portugal (PT)","27.06.2017 18:00 - 27.06.2017 19:00 (CET/CEST)","334","n/e","n/e","n/e","2591","1754","n/e","n/e","n/e","n/e","0","988","34","0","n/e","n/e","38","n/e","212","n/e","n/e","2916"
"Portugal (PT)","27.06.2017 19:00 - 27.06.2017 20:00 (CET/CEST)","337","n/e","n/e","n/e","2606","1755","n/e","n/e","n/e","n/e","0","1198","50","0","n/e","n/e","38","n/e","150","n/e","n/e","2831"
"Portugal (PT)","27.06.2017 20:00 - 27.06.2017 21:00 (CET/CEST)","338","n/e","n/e","n/e","2810","1755","n/e","n/e","n/e","n/e","0","1088","66","11","n/e","n/e","38","n/e","75","n/e","n/e","2760"
"Portugal (PT)","27.06.2017 21:00 - 27.06.2017 22:00 (CET/CEST)","341","n/e","n/e","n/e","2846","1622","n/e","n/e","n/e","n/e","0","535","196","88","n/e","n/e","38","n/e","13","n/e","n/e","2726"
"Portugal (PT)","27.06.2017 22:00 - 27.06.2017 23:00 (CET/CEST)","337","n/e","n/e","n/e","3136","1526","n/e","n/e","n/e","n/e","0","523","203","12","n/e","n/e","38","n/e","0","n/e","n/e","2639"
"Portugal (PT)","27.06.2017 23:00 - 28.06.2017 00:00 (CET/CEST)","335","n/e","n/e","n/e","2433","1587","n/e","n/e","n/e","n/e","0","789","108","5","n/e","n/e","38","n/e","0","n/e","n/e","2777"
"Portugal (PT)","28.06.2017 00:00 - 28.06.2017 01:00 (CET/CEST)","341","n/e","n/e","n/e","1626","1737","n/e","n/e","n/e","n/e","0","817","125","0","n/e","n/e","39","n/e","0","n/e","n/e","2878"
"Portugal (PT)","28.06.2017 01:00 - 28.06.2017 02:00 (CET/CEST)","340","n/e","n/e","n/e","858","1755","n/e","n/e","n/e","n/e","0","1254","54","0","n/e","n/e","38","n/e","0","n/e","n/e","2908"
"Portugal (PT)","28.06.2017 02:00 - 28.06.2017 03:00 (CET/CEST)","339","n/e","n/e","n/e","778","1754","n/e","n/e","n/e","n/e","0","1284","46","0","n/e","n/e","38","n/e","0","n/e","n/e","2860"
"Portugal (PT)","28.06.2017 03:00 - 28.06.2017 04:00 (CET/CEST)","339","n/e","n/e","n/e","641","1754","n/e","n/e","n/e","n/e","0","1298","45","0","n/e","n/e","37","n/e","0","n/e","n/e","2864"
"Portugal (PT)","28.06.2017 04:00 - 28.06.2017 05:00 (CET/CEST)","342","n/e","n/e","n/e","647","1707","n/e","n/e","n/e","n/e","0","1270","13","0","n/e","n/e","38","n/e","0","n/e","n/e","2873"
"Portugal (PT)","28.06.2017 05:00 - 28.06.2017 06:00 (CET/CEST)","340","n/e","n/e","n/e","611","1706","n/e","n/e","n/e","n/e","0","1380","13","0","n/e","n/e","37","n/e","0","n/e","n/e","3117"
"Portugal (PT)","28.06.2017 06:00 - 28.06.2017 07:00 (CET/CEST)","339","n/e","n/e","n/e","779","1753","n/e","n/e","n/e","n/e","0","1403","52","1","n/e","n/e","38","n/e","0","n/e","n/e","3311"
"Portugal (PT)","28.06.2017 07:00 - 28.06.2017 08:00 (CET/CEST)","336","n/e","n/e","n/e","940","1755","n/e","n/e","n/e","n/e","0","730","288","30","n/e","n/e","37","n/e","3","n/e","n/e","3218"
"Portugal (PT)","28.06.2017 08:00 - 28.06.2017 09:00 (CET/CEST)","327","n/e","n/e","n/e","1373","1754","n/e","n/e","n/e","n/e","65","630","329","30","n/e","n/e","36","n/e","45","n/e","n/e","3423"
"Portugal (PT)","28.06.2017 09:00 - 28.06.2017 10:00 (CET/CEST)","328","n/e","n/e","n/e","1571","1755","n/e","n/e","n/e","n/e","63","693","372","41","n/e","n/e","37","n/e","72","n/e","n/e","3584"
"Portugal (PT)","28.06.2017 10:00 - 28.06.2017 11:00 (CET/CEST)","328","n/e","n/e","n/e","1579","1755","n/e","n/e","n/e","n/e","73","593","385","73","n/e","n/e","38","n/e","108","n/e","n/e","3536"
"Portugal (PT)","28.06.2017 11:00 - 28.06.2017 12:00 (CET/CEST)","330","n/e","n/e","n/e","1520","1754","n/e","n/e","n/e","n/e","1","330","451","36","n/e","n/e","37","n/e","151","n/e","n/e","3273"
"Portugal (PT)","28.06.2017 12:00 - 28.06.2017 13:00 (CET/CEST)","325","n/e","n/e","n/e","1472","1754","n/e","n/e","n/e","n/e","0","136","406","1","n/e","n/e","37","n/e","195","n/e","n/e","3218"
"Portugal (PT)","28.06.2017 13:00 - 28.06.2017 14:00 (CET/CEST)","334","n/e","n/e","n/e","1466","1755","n/e","n/e","n/e","n/e","12","396","482","17","n/e","n/e","38","n/e","212","n/e","n/e","3354"
"Portugal (PT)","28.06.2017 14:00 - 28.06.2017 15:00 (CET/CEST)","333","n/e","n/e","n/e","1456","1745","n/e","n/e","n/e","n/e","0","641","305","0","n/e","n/e","38","n/e","239","n/e","n/e","3347"
"Portugal (PT)","28.06.2017 15:00 - 28.06.2017 16:00 (CET/CEST)","330","n/e","n/e","n/e","1325","1517","n/e","n/e","n/e","n/e","0","329","306","0","n/e","n/e","38","n/e","271","n/e","n/e","3325"
"Portugal (PT)","28.06.2017 16:00 - 28.06.2017 17:00 (CET/CEST)","341","n/e","n/e","n/e","1313","1385","n/e","n/e","n/e","n/e","0","362","219","0","n/e","n/e","39","n/e","292","n/e","n/e","3401"
"Portugal (PT)","28.06.2017 17:00 - 28.06.2017 18:00 (CET/CEST)","336","n/e","n/e","n/e","1351","1382","n/e","n/e","n/e","n/e","1","519","345","0","n/e","n/e","38","n/e","260","n/e","n/e","3458"
"Portugal (PT)","28.06.2017 18:00 - 28.06.2017 19:00 (CET/CEST)","344","n/e","n/e","n/e","1267","1383","n/e","n/e","n/e","n/e","73","487","128","0","n/e","n/e","38","n/e","213","n/e","n/e","3563"
"Portugal (PT)","28.06.2017 19:00 - 28.06.2017 20:00 (CET/CEST)","338","n/e","n/e","n/e","1306","1301","n/e","n/e","n/e","n/e","81","558","130","0","n/e","n/e","38","n/e","166","n/e","n/e","3554"
"Portugal (PT)","28.06.2017 20:00 - 28.06.2017 21:00 (CET/CEST)","339","n/e","n/e","n/e","1338","1303","n/e","n/e","n/e","n/e","269","135","70","34","n/e","n/e","38","n/e","76","n/e","n/e","3374"
"Portugal (PT)","28.06.2017 21:00 - 28.06.2017 22:00 (CET/CEST)","340","n/e","n/e","n/e","1337","1264","n/e","n/e","n/e","n/e","892","51","107","37","n/e","n/e","38","n/e","13","n/e","n/e","3155"
"Portugal (PT)","28.06.2017 22:00 - 28.06.2017 23:00 (CET/CEST)","340","n/e","n/e","n/e","1294","1340","n/e","n/e","n/e","n/e","1590","60","111","30","n/e","n/e","37","n/e","0","n/e","n/e","2963"
"Portugal (PT)","28.06.2017 23:00 - 29.06.2017 00:00 (CET/CEST)","340","n/e","n/e","n/e","1317","1384","n/e","n/e","n/e","n/e","724","61","47","30","n/e","n/e","39","n/e","0","n/e","n/e","2665"
"Portugal (PT)","29.06.2017 00:00 - 29.06.2017 01:00 (CET/CEST)","339","n/e","n/e","n/e","1059","1438","n/e","n/e","n/e","n/e","40","150","257","5","n/e","n/e","38","n/e","0","n/e","n/e","2571"
"Portugal (PT)","29.06.2017 01:00 - 29.06.2017 02:00 (CET/CEST)","340","n/e","n/e","n/e","669","1548","n/e","n/e","n/e","n/e","0","1008","115","0","n/e","n/e","38","n/e","0","n/e","n/e","2695"
"Portugal (PT)","29.06.2017 02:00 - 29.06.2017 03:00 (CET/CEST)","344","n/e","n/e","n/e","645","1507","n/e","n/e","n/e","n/e","0","1031","45","0","n/e","n/e","38","n/e","0","n/e","n/e","2643"
"Portugal (PT)","29.06.2017 03:00 - 29.06.2017 04:00 (CET/CEST)","339","n/e","n/e","n/e","653","1511","n/e","n/e","n/e","n/e","0","999","48","0","n/e","n/e","38","n/e","0","n/e","n/e","2735"
"Portugal (PT)","29.06.2017 04:00 - 29.06.2017 05:00 (CET/CEST)","338","n/e","n/e","n/e","684","1384","n/e","n/e","n/e","n/e","0","1004","17","0","n/e","n/e","38","n/e","0","n/e","n/e","2811"
