"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","26.06.2016 15:00 - 26.06.2016 16:00 (CET/CEST)","265","n/e","n/e","n/e","351","1117","n/e","n/e","n/e","n/e","110","85","473","47","n/e","n/e","38","n/e","323","n/e","n/e","687"
"Portugal (PT)","26.06.2016 16:00 - 26.06.2016 17:00 (CET/CEST)","265","n/e","n/e","n/e","350","1117","n/e","n/e","n/e","n/e","88","98","488","106","n/e","n/e","37","n/e","301","n/e","n/e","697"
"Portugal (PT)","26.06.2016 17:00 - 26.06.2016 18:00 (CET/CEST)","266","n/e","n/e","n/e","350","1111","n/e","n/e","n/e","n/e","9","105","454","160","n/e","n/e","38","n/e","266","n/e","n/e","703"
"Portugal (PT)","26.06.2016 18:00 - 26.06.2016 19:00 (CET/CEST)","263","n/e","n/e","n/e","352","1124","n/e","n/e","n/e","n/e","2","339","484","131","n/e","n/e","39","n/e","224","n/e","n/e","766"
"Portugal (PT)","26.06.2016 19:00 - 26.06.2016 20:00 (CET/CEST)","266","n/e","n/e","n/e","350","1127","n/e","n/e","n/e","n/e","87","22","446","83","n/e","n/e","38","n/e","146","n/e","n/e","846"
"Portugal (PT)","26.06.2016 20:00 - 26.06.2016 21:00 (CET/CEST)","267","n/e","n/e","n/e","351","1131","n/e","n/e","n/e","n/e","537","1","311","165","n/e","n/e","39","n/e","66","n/e","n/e","986"
"Portugal (PT)","26.06.2016 21:00 - 26.06.2016 22:00 (CET/CEST)","262","n/e","n/e","n/e","352","1168","n/e","n/e","n/e","n/e","657","1","409","260","n/e","n/e","37","n/e","11","n/e","n/e","1162"
"Portugal (PT)","26.06.2016 22:00 - 26.06.2016 23:00 (CET/CEST)","264","n/e","n/e","n/e","351","1179","n/e","n/e","n/e","n/e","1024","0","555","634","n/e","n/e","38","n/e","0","n/e","n/e","1540"
"Portugal (PT)","26.06.2016 23:00 - 27.06.2016 00:00 (CET/CEST)","268","n/e","n/e","n/e","356","1179","n/e","n/e","n/e","n/e","478","1","574","274","n/e","n/e","39","n/e","0","n/e","n/e","1787"
"Portugal (PT)","27.06.2016 00:00 - 27.06.2016 01:00 (CET/CEST)","268","n/e","n/e","n/e","362","1223","n/e","n/e","n/e","n/e","276","1","563","232","n/e","n/e","39","n/e","0","n/e","n/e","1849"
"Portugal (PT)","27.06.2016 01:00 - 27.06.2016 02:00 (CET/CEST)","266","n/e","n/e","n/e","365","1283","n/e","n/e","n/e","n/e","186","2","496","163","n/e","n/e","39","n/e","0","n/e","n/e","2095"
"Portugal (PT)","27.06.2016 02:00 - 27.06.2016 03:00 (CET/CEST)","269","n/e","n/e","n/e","365","1299","n/e","n/e","n/e","n/e","0","200","353","3","n/e","n/e","40","n/e","0","n/e","n/e","2168"
"Portugal (PT)","27.06.2016 03:00 - 27.06.2016 04:00 (CET/CEST)","267","n/e","n/e","n/e","365","1309","n/e","n/e","n/e","n/e","1","342","320","1","n/e","n/e","40","n/e","0","n/e","n/e","2123"
"Portugal (PT)","27.06.2016 04:00 - 27.06.2016 05:00 (CET/CEST)","265","n/e","n/e","n/e","367","1318","n/e","n/e","n/e","n/e","219","342","433","131","n/e","n/e","38","n/e","0","n/e","n/e","1955"
"Portugal (PT)","27.06.2016 05:00 - 27.06.2016 06:00 (CET/CEST)","266","n/e","n/e","n/e","368","1395","n/e","n/e","n/e","n/e","239","107","426","165","n/e","n/e","39","n/e","0","n/e","n/e","1891"
"Portugal (PT)","27.06.2016 06:00 - 27.06.2016 07:00 (CET/CEST)","268","n/e","n/e","n/e","533","1470","n/e","n/e","n/e","n/e","335","1","303","348","n/e","n/e","39","n/e","0","n/e","n/e","1874"
"Portugal (PT)","27.06.2016 07:00 - 27.06.2016 08:00 (CET/CEST)","262","n/e","n/e","n/e","974","1468","n/e","n/e","n/e","n/e","386","1","369","166","n/e","n/e","39","n/e","5","n/e","n/e","1831"
"Portugal (PT)","27.06.2016 08:00 - 27.06.2016 09:00 (CET/CEST)","265","n/e","n/e","n/e","1527","1467","n/e","n/e","n/e","n/e","455","1","368","277","n/e","n/e","38","n/e","55","n/e","n/e","1773"
"Portugal (PT)","27.06.2016 09:00 - 27.06.2016 10:00 (CET/CEST)","264","n/e","n/e","n/e","1832","1467","n/e","n/e","n/e","n/e","579","1","613","562","n/e","n/e","38","n/e","143","n/e","n/e","1421"
"Portugal (PT)","27.06.2016 10:00 - 27.06.2016 11:00 (CET/CEST)","267","n/e","n/e","n/e","2032","1467","n/e","n/e","n/e","n/e","736","1","729","868","n/e","n/e","39","n/e","208","n/e","n/e","1039"
"Portugal (PT)","27.06.2016 11:00 - 27.06.2016 12:00 (CET/CEST)","266","n/e","n/e","n/e","2166","1468","n/e","n/e","n/e","n/e","681","1","637","638","n/e","n/e","39","n/e","268","n/e","n/e","764"
"Portugal (PT)","27.06.2016 12:00 - 27.06.2016 13:00 (CET/CEST)","267","n/e","n/e","n/e","2251","1468","n/e","n/e","n/e","n/e","935","0","805","731","n/e","n/e","39","n/e","305","n/e","n/e","600"
"Portugal (PT)","27.06.2016 13:00 - 27.06.2016 14:00 (CET/CEST)","266","n/e","n/e","n/e","2252","1468","n/e","n/e","n/e","n/e","994","0","951","856","n/e","n/e","39","n/e","330","n/e","n/e","366"
"Portugal (PT)","27.06.2016 14:00 - 27.06.2016 15:00 (CET/CEST)","269","n/e","n/e","n/e","2234","1467","n/e","n/e","n/e","n/e","665","1","826","614","n/e","n/e","40","n/e","336","n/e","n/e","258"
"Portugal (PT)","27.06.2016 15:00 - 27.06.2016 16:00 (CET/CEST)","272","n/e","n/e","n/e","2231","1468","n/e","n/e","n/e","n/e","500","1","800","588","n/e","n/e","41","n/e","330","n/e","n/e","220"
"Portugal (PT)","27.06.2016 16:00 - 27.06.2016 17:00 (CET/CEST)","272","n/e","n/e","n/e","2224","1467","n/e","n/e","n/e","n/e","551","1","794","567","n/e","n/e","41","n/e","312","n/e","n/e","242"
"Portugal (PT)","27.06.2016 17:00 - 27.06.2016 18:00 (CET/CEST)","271","n/e","n/e","n/e","2285","1468","n/e","n/e","n/e","n/e","597","1","923","393","n/e","n/e","40","n/e","280","n/e","n/e","310"
"Portugal (PT)","27.06.2016 18:00 - 27.06.2016 19:00 (CET/CEST)","262","n/e","n/e","n/e","2285","1468","n/e","n/e","n/e","n/e","286","1","849","246","n/e","n/e","40","n/e","226","n/e","n/e","428"
"Portugal (PT)","27.06.2016 19:00 - 27.06.2016 20:00 (CET/CEST)","251","n/e","n/e","n/e","2344","1468","n/e","n/e","n/e","n/e","238","1","832","251","n/e","n/e","40","n/e","149","n/e","n/e","555"
"Portugal (PT)","27.06.2016 20:00 - 27.06.2016 21:00 (CET/CEST)","255","n/e","n/e","n/e","2514","1467","n/e","n/e","n/e","n/e","209","1","869","451","n/e","n/e","41","n/e","63","n/e","n/e","665"
"Portugal (PT)","27.06.2016 21:00 - 27.06.2016 22:00 (CET/CEST)","257","n/e","n/e","n/e","2543","1467","n/e","n/e","n/e","n/e","877","0","953","684","n/e","n/e","40","n/e","9","n/e","n/e","837"
"Portugal (PT)","27.06.2016 22:00 - 27.06.2016 23:00 (CET/CEST)","259","n/e","n/e","n/e","2460","1468","n/e","n/e","n/e","n/e","780","0","1011","661","n/e","n/e","40","n/e","0","n/e","n/e","1069"
"Portugal (PT)","27.06.2016 23:00 - 28.06.2016 00:00 (CET/CEST)","265","n/e","n/e","n/e","1984","1467","n/e","n/e","n/e","n/e","283","1","1042","393","n/e","n/e","40","n/e","0","n/e","n/e","1118"
"Portugal (PT)","28.06.2016 00:00 - 28.06.2016 01:00 (CET/CEST)","264","n/e","n/e","n/e","1540","1468","n/e","n/e","n/e","n/e","59","2","530","230","n/e","n/e","40","n/e","0","n/e","n/e","1035"
"Portugal (PT)","28.06.2016 01:00 - 28.06.2016 02:00 (CET/CEST)","267","n/e","n/e","n/e","1283","1469","n/e","n/e","n/e","n/e","0","1","446","129","n/e","n/e","41","n/e","0","n/e","n/e","995"
"Portugal (PT)","28.06.2016 02:00 - 28.06.2016 03:00 (CET/CEST)","268","n/e","n/e","n/e","1191","1468","n/e","n/e","n/e","n/e","0","2","377","97","n/e","n/e","42","n/e","0","n/e","n/e","929"
"Portugal (PT)","28.06.2016 03:00 - 28.06.2016 04:00 (CET/CEST)","268","n/e","n/e","n/e","1359","1467","n/e","n/e","n/e","n/e","0","2","356","68","n/e","n/e","42","n/e","0","n/e","n/e","788"
"Portugal (PT)","28.06.2016 04:00 - 28.06.2016 05:00 (CET/CEST)","270","n/e","n/e","n/e","1328","1468","n/e","n/e","n/e","n/e","24","1","342","125","n/e","n/e","42","n/e","0","n/e","n/e","721"
"Portugal (PT)","28.06.2016 05:00 - 28.06.2016 06:00 (CET/CEST)","269","n/e","n/e","n/e","1366","1468","n/e","n/e","n/e","n/e","68","1","344","199","n/e","n/e","41","n/e","0","n/e","n/e","687"
"Portugal (PT)","28.06.2016 06:00 - 28.06.2016 07:00 (CET/CEST)","267","n/e","n/e","n/e","1587","1469","n/e","n/e","n/e","n/e","129","1","401","268","n/e","n/e","41","n/e","0","n/e","n/e","629"
"Portugal (PT)","28.06.2016 07:00 - 28.06.2016 08:00 (CET/CEST)","264","n/e","n/e","n/e","1787","1468","n/e","n/e","n/e","n/e","268","2","490","358","n/e","n/e","39","n/e","3","n/e","n/e","585"
"Portugal (PT)","28.06.2016 08:00 - 28.06.2016 09:00 (CET/CEST)","271","n/e","n/e","n/e","2301","1468","n/e","n/e","n/e","n/e","213","1","494","559","n/e","n/e","40","n/e","35","n/e","n/e","498"
"Portugal (PT)","28.06.2016 09:00 - 28.06.2016 10:00 (CET/CEST)","273","n/e","n/e","n/e","2696","1468","n/e","n/e","n/e","n/e","263","1","676","833","n/e","n/e","41","n/e","101","n/e","n/e","394"
"Portugal (PT)","28.06.2016 10:00 - 28.06.2016 11:00 (CET/CEST)","268","n/e","n/e","n/e","2668","1468","n/e","n/e","n/e","n/e","306","1","742","863","n/e","n/e","41","n/e","150","n/e","n/e","384"
"Portugal (PT)","28.06.2016 11:00 - 28.06.2016 12:00 (CET/CEST)","271","n/e","n/e","n/e","2633","1467","n/e","n/e","n/e","n/e","182","2","863","809","n/e","n/e","42","n/e","204","n/e","n/e","414"
"Portugal (PT)","28.06.2016 12:00 - 28.06.2016 13:00 (CET/CEST)","274","n/e","n/e","n/e","2686","1468","n/e","n/e","n/e","n/e","239","1","1057","862","n/e","n/e","42","n/e","247","n/e","n/e","356"
"Portugal (PT)","28.06.2016 13:00 - 28.06.2016 14:00 (CET/CEST)","275","n/e","n/e","n/e","2648","1468","n/e","n/e","n/e","n/e","483","1","1033","820","n/e","n/e","42","n/e","261","n/e","n/e","420"
"Portugal (PT)","28.06.2016 14:00 - 28.06.2016 15:00 (CET/CEST)","272","n/e","n/e","n/e","2691","1467","n/e","n/e","n/e","n/e","164","1","1192","534","n/e","n/e","41","n/e","257","n/e","n/e","562"
"Portugal (PT)","28.06.2016 15:00 - 28.06.2016 16:00 (CET/CEST)","273","n/e","n/e","n/e","2819","1466","n/e","n/e","n/e","n/e","169","1","1242","650","n/e","n/e","41","n/e","257","n/e","n/e","683"
"Portugal (PT)","28.06.2016 16:00 - 28.06.2016 17:00 (CET/CEST)","275","n/e","n/e","n/e","2747","1467","n/e","n/e","n/e","n/e","195","1","1212","483","n/e","n/e","41","n/e","246","n/e","n/e","896"
"Portugal (PT)","28.06.2016 17:00 - 28.06.2016 18:00 (CET/CEST)","255","n/e","n/e","n/e","2648","1468","n/e","n/e","n/e","n/e","138","1","1181","462","n/e","n/e","40","n/e","232","n/e","n/e","1138"
"Portugal (PT)","28.06.2016 18:00 - 28.06.2016 19:00 (CET/CEST)","249","n/e","n/e","n/e","2627","1469","n/e","n/e","n/e","n/e","74","143","1154","342","n/e","n/e","40","n/e","188","n/e","n/e","1352"
"Portugal (PT)","28.06.2016 19:00 - 28.06.2016 20:00 (CET/CEST)","254","n/e","n/e","n/e","2608","1468","n/e","n/e","n/e","n/e","65","233","1191","333","n/e","n/e","41","n/e","123","n/e","n/e","1433"
"Portugal (PT)","28.06.2016 20:00 - 28.06.2016 21:00 (CET/CEST)","257","n/e","n/e","n/e","2618","1468","n/e","n/e","n/e","n/e","159","233","1122","374","n/e","n/e","41","n/e","47","n/e","n/e","1505"
"Portugal (PT)","28.06.2016 21:00 - 28.06.2016 22:00 (CET/CEST)","267","n/e","n/e","n/e","2622","1468","n/e","n/e","n/e","n/e","233","233","1003","618","n/e","n/e","41","n/e","7","n/e","n/e","1561"
"Portugal (PT)","28.06.2016 22:00 - 28.06.2016 23:00 (CET/CEST)","270","n/e","n/e","n/e","2709","1468","n/e","n/e","n/e","n/e","277","176","968","461","n/e","n/e","41","n/e","0","n/e","n/e","1623"
"Portugal (PT)","28.06.2016 23:00 - 29.06.2016 00:00 (CET/CEST)","274","n/e","n/e","n/e","2356","1469","n/e","n/e","n/e","n/e","186","117","726","93","n/e","n/e","41","n/e","0","n/e","n/e","1617"
"Portugal (PT)","29.06.2016 00:00 - 29.06.2016 01:00 (CET/CEST)","273","n/e","n/e","n/e","1590","1469","n/e","n/e","n/e","n/e","4","41","643","4","n/e","n/e","41","n/e","0","n/e","n/e","1591"
"Portugal (PT)","29.06.2016 01:00 - 29.06.2016 02:00 (CET/CEST)","273","n/e","n/e","n/e","1084","1468","n/e","n/e","n/e","n/e","0","6","418","0","n/e","n/e","42","n/e","0","n/e","n/e","1534"
"Portugal (PT)","29.06.2016 02:00 - 29.06.2016 03:00 (CET/CEST)","273","n/e","n/e","n/e","1113","1467","n/e","n/e","n/e","n/e","0","117","276","0","n/e","n/e","43","n/e","0","n/e","n/e","1381"
"Portugal (PT)","29.06.2016 03:00 - 29.06.2016 04:00 (CET/CEST)","281","n/e","n/e","n/e","1085","1467","n/e","n/e","n/e","n/e","11","116","276","9","n/e","n/e","43","n/e","0","n/e","n/e","1305"
"Portugal (PT)","29.06.2016 04:00 - 29.06.2016 05:00 (CET/CEST)","281","n/e","n/e","n/e","950","1468","n/e","n/e","n/e","n/e","79","2","195","83","n/e","n/e","42","n/e","0","n/e","n/e","1265"
"Portugal (PT)","29.06.2016 05:00 - 29.06.2016 06:00 (CET/CEST)","280","n/e","n/e","n/e","994","1468","n/e","n/e","n/e","n/e","174","1","449","101","n/e","n/e","41","n/e","0","n/e","n/e","1163"
"Portugal (PT)","29.06.2016 06:00 - 29.06.2016 07:00 (CET/CEST)","279","n/e","n/e","n/e","1212","1468","n/e","n/e","n/e","n/e","349","1","592","327","n/e","n/e","42","n/e","0","n/e","n/e","1100"
"Portugal (PT)","29.06.2016 07:00 - 29.06.2016 08:00 (CET/CEST)","277","n/e","n/e","n/e","1626","1468","n/e","n/e","n/e","n/e","246","1","621","335","n/e","n/e","41","n/e","4","n/e","n/e","1061"
"Portugal (PT)","29.06.2016 08:00 - 29.06.2016 09:00 (CET/CEST)","279","n/e","n/e","n/e","2307","1467","n/e","n/e","n/e","n/e","233","2","652","399","n/e","n/e","40","n/e","51","n/e","n/e","980"
"Portugal (PT)","29.06.2016 09:00 - 29.06.2016 10:00 (CET/CEST)","282","n/e","n/e","n/e","2384","1467","n/e","n/e","n/e","n/e","462","1","800","443","n/e","n/e","41","n/e","138","n/e","n/e","855"
"Portugal (PT)","29.06.2016 10:00 - 29.06.2016 11:00 (CET/CEST)","281","n/e","n/e","n/e","2451","1467","n/e","n/e","n/e","n/e","370","1","855","611","n/e","n/e","40","n/e","213","n/e","n/e","744"
"Portugal (PT)","29.06.2016 11:00 - 29.06.2016 12:00 (CET/CEST)","279","n/e","n/e","n/e","2472","1468","n/e","n/e","n/e","n/e","353","1","985","535","n/e","n/e","42","n/e","283","n/e","n/e","719"
"Portugal (PT)","29.06.2016 12:00 - 29.06.2016 13:00 (CET/CEST)","277","n/e","n/e","n/e","2470","1466","n/e","n/e","n/e","n/e","332","1","1044","710","n/e","n/e","41","n/e","326","n/e","n/e","757"
"Portugal (PT)","29.06.2016 13:00 - 29.06.2016 14:00 (CET/CEST)","275","n/e","n/e","n/e","2588","1466","n/e","n/e","n/e","n/e","257","6","1015","592","n/e","n/e","41","n/e","344","n/e","n/e","894"
"Portugal (PT)","29.06.2016 14:00 - 29.06.2016 15:00 (CET/CEST)","280","n/e","n/e","n/e","2546","1466","n/e","n/e","n/e","n/e","257","1","973","318","n/e","n/e","42","n/e","353","n/e","n/e","1078"
"Portugal (PT)","29.06.2016 15:00 - 29.06.2016 16:00 (CET/CEST)","279","n/e","n/e","n/e","2531","1466","n/e","n/e","n/e","n/e","71","2","1051","357","n/e","n/e","41","n/e","349","n/e","n/e","1286"
"Portugal (PT)","29.06.2016 16:00 - 29.06.2016 17:00 (CET/CEST)","279","n/e","n/e","n/e","2420","1467","n/e","n/e","n/e","n/e","102","1","1049","315","n/e","n/e","41","n/e","329","n/e","n/e","1649"
"Portugal (PT)","29.06.2016 17:00 - 29.06.2016 18:00 (CET/CEST)","281","n/e","n/e","n/e","2441","1467","n/e","n/e","n/e","n/e","57","2","1013","282","n/e","n/e","42","n/e","294","n/e","n/e","1897"
"Portugal (PT)","29.06.2016 18:00 - 29.06.2016 19:00 (CET/CEST)","278","n/e","n/e","n/e","2512","1467","n/e","n/e","n/e","n/e","60","2","911","228","n/e","n/e","42","n/e","239","n/e","n/e","2022"
"Portugal (PT)","29.06.2016 19:00 - 29.06.2016 20:00 (CET/CEST)","284","n/e","n/e","n/e","2564","1466","n/e","n/e","n/e","n/e","31","1","776","52","n/e","n/e","41","n/e","158","n/e","n/e","2195"
"Portugal (PT)","29.06.2016 20:00 - 29.06.2016 21:00 (CET/CEST)","284","n/e","n/e","n/e","2512","1466","n/e","n/e","n/e","n/e","4","2","751","113","n/e","n/e","42","n/e","69","n/e","n/e","2291"
"Portugal (PT)","29.06.2016 21:00 - 29.06.2016 22:00 (CET/CEST)","283","n/e","n/e","n/e","2262","1467","n/e","n/e","n/e","n/e","0","22","1087","42","n/e","n/e","41","n/e","13","n/e","n/e","2349"
"Portugal (PT)","29.06.2016 22:00 - 29.06.2016 23:00 (CET/CEST)","287","n/e","n/e","n/e","2401","1467","n/e","n/e","n/e","n/e","0","127","1115","41","n/e","n/e","42","n/e","0","n/e","n/e","2420"
"Portugal (PT)","29.06.2016 23:00 - 30.06.2016 00:00 (CET/CEST)","299","n/e","n/e","n/e","1785","1467","n/e","n/e","n/e","n/e","0","191","1058","79","n/e","n/e","42","n/e","0","n/e","n/e","2382"
"Portugal (PT)","30.06.2016 00:00 - 30.06.2016 01:00 (CET/CEST)","307","n/e","n/e","n/e","1340","1468","n/e","n/e","n/e","n/e","0","66","729","31","n/e","n/e","42","n/e","0","n/e","n/e","2259"
"Portugal (PT)","30.06.2016 01:00 - 30.06.2016 02:00 (CET/CEST)","291","n/e","n/e","n/e","1154","1467","n/e","n/e","n/e","n/e","60","117","588","30","n/e","n/e","42","n/e","0","n/e","n/e","2119"
"Portugal (PT)","30.06.2016 02:00 - 30.06.2016 03:00 (CET/CEST)","298","n/e","n/e","n/e","1031","1466","n/e","n/e","n/e","n/e","0","173","324","30","n/e","n/e","42","n/e","0","n/e","n/e","2014"
"Portugal (PT)","30.06.2016 03:00 - 30.06.2016 04:00 (CET/CEST)","303","n/e","n/e","n/e","1195","1466","n/e","n/e","n/e","n/e","0","203","179","30","n/e","n/e","42","n/e","0","n/e","n/e","1868"
"Portugal (PT)","30.06.2016 04:00 - 30.06.2016 05:00 (CET/CEST)","298","n/e","n/e","n/e","1103","1467","n/e","n/e","n/e","n/e","0","117","85","30","n/e","n/e","42","n/e","0","n/e","n/e","1762"
"Portugal (PT)","30.06.2016 05:00 - 30.06.2016 06:00 (CET/CEST)","306","n/e","n/e","n/e","1217","1467","n/e","n/e","n/e","n/e","4","117","240","30","n/e","n/e","42","n/e","0","n/e","n/e","1814"
"Portugal (PT)","30.06.2016 06:00 - 30.06.2016 07:00 (CET/CEST)","302","n/e","n/e","n/e","1478","1467","n/e","n/e","n/e","n/e","97","135","539","41","n/e","n/e","43","n/e","0","n/e","n/e","1773"
"Portugal (PT)","30.06.2016 07:00 - 30.06.2016 08:00 (CET/CEST)","288","n/e","n/e","n/e","1809","1466","n/e","n/e","n/e","n/e","136","232","621","52","n/e","n/e","42","n/e","7","n/e","n/e","1647"
"Portugal (PT)","30.06.2016 08:00 - 30.06.2016 09:00 (CET/CEST)","297","n/e","n/e","n/e","2214","1468","n/e","n/e","n/e","n/e","82","232","644","121","n/e","n/e","41","n/e","63","n/e","n/e","1470"
"Portugal (PT)","30.06.2016 09:00 - 30.06.2016 10:00 (CET/CEST)","306","n/e","n/e","n/e","2569","1468","n/e","n/e","n/e","n/e","231","89","799","216","n/e","n/e","41","n/e","153","n/e","n/e","1198"
"Portugal (PT)","30.06.2016 10:00 - 30.06.2016 11:00 (CET/CEST)","306","n/e","n/e","n/e","2697","1467","n/e","n/e","n/e","n/e","374","2","930","335","n/e","n/e","42","n/e","223","n/e","n/e","855"
"Portugal (PT)","30.06.2016 11:00 - 30.06.2016 12:00 (CET/CEST)","299","n/e","n/e","n/e","2722","1467","n/e","n/e","n/e","n/e","373","2","999","537","n/e","n/e","41","n/e","288","n/e","n/e","665"
"Portugal (PT)","30.06.2016 12:00 - 30.06.2016 13:00 (CET/CEST)","305","n/e","n/e","n/e","2656","1467","n/e","n/e","n/e","n/e","431","1","1033","476","n/e","n/e","41","n/e","329","n/e","n/e","639"
"Portugal (PT)","30.06.2016 13:00 - 30.06.2016 14:00 (CET/CEST)","307","n/e","n/e","n/e","2788","1467","n/e","n/e","n/e","n/e","431","1","1010","297","n/e","n/e","42","n/e","353","n/e","n/e","670"
"Portugal (PT)","30.06.2016 14:00 - 30.06.2016 15:00 (CET/CEST)","313","n/e","n/e","n/e","2783","1466","n/e","n/e","n/e","n/e","141","1","951","138","n/e","n/e","42","n/e","359","n/e","n/e","812"
"Portugal (PT)","30.06.2016 15:00 - 30.06.2016 16:00 (CET/CEST)","311","n/e","n/e","n/e","2787","1466","n/e","n/e","n/e","n/e","327","1","921","41","n/e","n/e","42","n/e","353","n/e","n/e","969"
"Portugal (PT)","30.06.2016 16:00 - 30.06.2016 17:00 (CET/CEST)","313","n/e","n/e","n/e","2743","1466","n/e","n/e","n/e","n/e","180","1","1164","35","n/e","n/e","42","n/e","332","n/e","n/e","1228"
"Portugal (PT)","30.06.2016 17:00 - 30.06.2016 18:00 (CET/CEST)","314","n/e","n/e","n/e","2751","1466","n/e","n/e","n/e","n/e","37","1","893","1","n/e","n/e","42","n/e","296","n/e","n/e","1497"
"Portugal (PT)","30.06.2016 18:00 - 30.06.2016 19:00 (CET/CEST)","310","n/e","n/e","n/e","2770","1466","n/e","n/e","n/e","n/e","52","1","851","0","n/e","n/e","40","n/e","237","n/e","n/e","1649"
"Portugal (PT)","30.06.2016 19:00 - 30.06.2016 20:00 (CET/CEST)","307","n/e","n/e","n/e","2837","1467","n/e","n/e","n/e","n/e","15","2","776","20","n/e","n/e","41","n/e","158","n/e","n/e","1644"
"Portugal (PT)","30.06.2016 20:00 - 30.06.2016 21:00 (CET/CEST)","310","n/e","n/e","n/e","2736","1467","n/e","n/e","n/e","n/e","267","1","959","199","n/e","n/e","42","n/e","72","n/e","n/e","1535"
"Portugal (PT)","30.06.2016 21:00 - 30.06.2016 22:00 (CET/CEST)","311","n/e","n/e","n/e","2310","1467","n/e","n/e","n/e","n/e","357","1","1080","229","n/e","n/e","42","n/e","12","n/e","n/e","1494"
"Portugal (PT)","30.06.2016 22:00 - 30.06.2016 23:00 (CET/CEST)","311","n/e","n/e","n/e","2345","1467","n/e","n/e","n/e","n/e","493","1","953","246","n/e","n/e","41","n/e","0","n/e","n/e","1500"
"Portugal (PT)","30.06.2016 23:00 - 01.07.2016 00:00 (CET/CEST)","312","n/e","n/e","n/e","2023","1467","n/e","n/e","n/e","n/e","222","1","809","140","n/e","n/e","42","n/e","0","n/e","n/e","1440"
"Portugal (PT)","01.07.2016 00:00 - 01.07.2016 01:00 (CET/CEST)","308","n/e","n/e","n/e","1801","1467","n/e","n/e","n/e","n/e","376","1","633","230","n/e","n/e","41","n/e","0","n/e","n/e","1264"
"Portugal (PT)","01.07.2016 01:00 - 01.07.2016 02:00 (CET/CEST)","298","n/e","n/e","n/e","1644","1468","n/e","n/e","n/e","n/e","415","1","400","105","n/e","n/e","43","n/e","0","n/e","n/e","1140"
"Portugal (PT)","01.07.2016 02:00 - 01.07.2016 03:00 (CET/CEST)","300","n/e","n/e","n/e","1410","1452","n/e","n/e","n/e","n/e","234","1","152","30","n/e","n/e","45","n/e","0","n/e","n/e","1118"
"Portugal (PT)","01.07.2016 03:00 - 01.07.2016 04:00 (CET/CEST)","300","n/e","n/e","n/e","1375","1452","n/e","n/e","n/e","n/e","59","1","41","30","n/e","n/e","44","n/e","0","n/e","n/e","1153"
"Portugal (PT)","01.07.2016 04:00 - 01.07.2016 05:00 (CET/CEST)","309","n/e","n/e","n/e","1617","1453","n/e","n/e","n/e","n/e","0","2","42","81","n/e","n/e","44","n/e","0","n/e","n/e","1080"
"Portugal (PT)","01.07.2016 05:00 - 01.07.2016 06:00 (CET/CEST)","311","n/e","n/e","n/e","1661","1459","n/e","n/e","n/e","n/e","31","2","67","82","n/e","n/e","44","n/e","0","n/e","n/e","1011"
"Portugal (PT)","01.07.2016 06:00 - 01.07.2016 07:00 (CET/CEST)","308","n/e","n/e","n/e","2077","1469","n/e","n/e","n/e","n/e","321","1","325","139","n/e","n/e","44","n/e","0","n/e","n/e","908"
"Portugal (PT)","01.07.2016 07:00 - 01.07.2016 08:00 (CET/CEST)","308","n/e","n/e","n/e","2505","1468","n/e","n/e","n/e","n/e","97","2","459","139","n/e","n/e","44","n/e","1","n/e","n/e","883"
"Portugal (PT)","01.07.2016 08:00 - 01.07.2016 09:00 (CET/CEST)","304","n/e","n/e","n/e","3034","1467","n/e","n/e","n/e","n/e","30","2","527","176","n/e","n/e","43","n/e","20","n/e","n/e","834"
"Portugal (PT)","01.07.2016 09:00 - 01.07.2016 10:00 (CET/CEST)","309","n/e","n/e","n/e","3257","1467","n/e","n/e","n/e","n/e","183","1","843","249","n/e","n/e","43","n/e","81","n/e","n/e","731"
"Portugal (PT)","01.07.2016 10:00 - 01.07.2016 11:00 (CET/CEST)","311","n/e","n/e","n/e","3167","1467","n/e","n/e","n/e","n/e","354","1","924","390","n/e","n/e","43","n/e","149","n/e","n/e","652"
"Portugal (PT)","01.07.2016 11:00 - 01.07.2016 12:00 (CET/CEST)","309","n/e","n/e","n/e","3114","1467","n/e","n/e","n/e","n/e","425","2","942","396","n/e","n/e","44","n/e","228","n/e","n/e","607"
