"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","22.01.2018 14:00 - 22.01.2018 15:00 (CET/CEST)","214","n/e","n/e","n/e","3216","1697","n/e","n/e","n/e","n/e","565","6","399","142","n/e","n/e","164","n/e","235","n/e","n/e","693"
"Portugal (PT)","22.01.2018 15:00 - 22.01.2018 16:00 (CET/CEST)","217","n/e","n/e","n/e","3113","1696","n/e","n/e","n/e","n/e","41","13","368","198","n/e","n/e","164","n/e","239","n/e","n/e","654"
"Portugal (PT)","22.01.2018 16:00 - 22.01.2018 17:00 (CET/CEST)","216","n/e","n/e","n/e","3140","1679","n/e","n/e","n/e","n/e","47","6","247","156","n/e","n/e","163","n/e","202","n/e","n/e","658"
"Portugal (PT)","22.01.2018 17:00 - 22.01.2018 18:00 (CET/CEST)","220","n/e","n/e","n/e","3384","1629","n/e","n/e","n/e","n/e","48","6","257","116","n/e","n/e","163","n/e","114","n/e","n/e","675"
"Portugal (PT)","22.01.2018 18:00 - 22.01.2018 19:00 (CET/CEST)","217","n/e","n/e","n/e","3393","1631","n/e","n/e","n/e","n/e","317","6","267","107","n/e","n/e","165","n/e","12","n/e","n/e","772"
"Portugal (PT)","22.01.2018 19:00 - 22.01.2018 20:00 (CET/CEST)","218","n/e","n/e","n/e","3370","1633","n/e","n/e","n/e","n/e","967","2","481","108","n/e","n/e","162","n/e","0","n/e","n/e","936"
"Portugal (PT)","22.01.2018 20:00 - 22.01.2018 21:00 (CET/CEST)","216","n/e","n/e","n/e","3390","1642","n/e","n/e","n/e","n/e","1353","1","677","102","n/e","n/e","162","n/e","0","n/e","n/e","1067"
"Portugal (PT)","22.01.2018 21:00 - 22.01.2018 22:00 (CET/CEST)","218","n/e","n/e","n/e","3183","1701","n/e","n/e","n/e","n/e","965","2","703","127","n/e","n/e","162","n/e","0","n/e","n/e","1008"
"Portugal (PT)","22.01.2018 22:00 - 22.01.2018 23:00 (CET/CEST)","221","n/e","n/e","n/e","3222","1692","n/e","n/e","n/e","n/e","134","5","416","51","n/e","n/e","163","n/e","0","n/e","n/e","916"
"Portugal (PT)","22.01.2018 23:00 - 23.01.2018 00:00 (CET/CEST)","218","n/e","n/e","n/e","3063","1646","n/e","n/e","n/e","n/e","60","7","181","9","n/e","n/e","161","n/e","0","n/e","n/e","814"
"Portugal (PT)","23.01.2018 00:00 - 23.01.2018 01:00 (CET/CEST)","215","n/e","n/e","n/e","2265","1700","n/e","n/e","n/e","n/e","0","63","405","7","n/e","n/e","162","n/e","0","n/e","n/e","748"
"Portugal (PT)","23.01.2018 01:00 - 23.01.2018 02:00 (CET/CEST)","214","n/e","n/e","n/e","1628","1697","n/e","n/e","n/e","n/e","0","138","284","5","n/e","n/e","161","n/e","0","n/e","n/e","762"
"Portugal (PT)","23.01.2018 02:00 - 23.01.2018 03:00 (CET/CEST)","213","n/e","n/e","n/e","1332","1697","n/e","n/e","n/e","n/e","0","448","129","4","n/e","n/e","160","n/e","0","n/e","n/e","760"
"Portugal (PT)","23.01.2018 03:00 - 23.01.2018 04:00 (CET/CEST)","211","n/e","n/e","n/e","1347","1698","n/e","n/e","n/e","n/e","0","703","114","5","n/e","n/e","161","n/e","0","n/e","n/e","747"
"Portugal (PT)","23.01.2018 04:00 - 23.01.2018 05:00 (CET/CEST)","208","n/e","n/e","n/e","1425","1699","n/e","n/e","n/e","n/e","0","693","78","5","n/e","n/e","160","n/e","0","n/e","n/e","717"
"Portugal (PT)","23.01.2018 05:00 - 23.01.2018 06:00 (CET/CEST)","209","n/e","n/e","n/e","1521","1699","n/e","n/e","n/e","n/e","0","435","80","5","n/e","n/e","161","n/e","0","n/e","n/e","641"
"Portugal (PT)","23.01.2018 06:00 - 23.01.2018 07:00 (CET/CEST)","209","n/e","n/e","n/e","1967","1698","n/e","n/e","n/e","n/e","0","108","93","5","n/e","n/e","159","n/e","0","n/e","n/e","595"
"Portugal (PT)","23.01.2018 07:00 - 23.01.2018 08:00 (CET/CEST)","205","n/e","n/e","n/e","2849","1698","n/e","n/e","n/e","n/e","189","74","400","83","n/e","n/e","158","n/e","0","n/e","n/e","546"
"Portugal (PT)","23.01.2018 08:00 - 23.01.2018 09:00 (CET/CEST)","209","n/e","n/e","n/e","3394","1698","n/e","n/e","n/e","n/e","709","4","557","139","n/e","n/e","158","n/e","0","n/e","n/e","484"
"Portugal (PT)","23.01.2018 09:00 - 23.01.2018 10:00 (CET/CEST)","204","n/e","n/e","n/e","3485","1698","n/e","n/e","n/e","n/e","767","2","659","147","n/e","n/e","162","n/e","25","n/e","n/e","424"
"Portugal (PT)","23.01.2018 10:00 - 23.01.2018 11:00 (CET/CEST)","201","n/e","n/e","n/e","3639","1698","n/e","n/e","n/e","n/e","786","3","706","192","n/e","n/e","163","n/e","78","n/e","n/e","360"
"Portugal (PT)","23.01.2018 11:00 - 23.01.2018 12:00 (CET/CEST)","204","n/e","n/e","n/e","3757","1698","n/e","n/e","n/e","n/e","251","3","681","193","n/e","n/e","161","n/e","123","n/e","n/e","277"
"Portugal (PT)","23.01.2018 12:00 - 23.01.2018 13:00 (CET/CEST)","199","n/e","n/e","n/e","3895","1700","n/e","n/e","n/e","n/e","218","4","699","198","n/e","n/e","157","n/e","158","n/e","n/e","188"
"Portugal (PT)","23.01.2018 13:00 - 23.01.2018 14:00 (CET/CEST)","202","n/e","n/e","n/e","3715","1699","n/e","n/e","n/e","n/e","199","5","563","179","n/e","n/e","157","n/e","177","n/e","n/e","158"
"Portugal (PT)","23.01.2018 14:00 - 23.01.2018 15:00 (CET/CEST)","203","n/e","n/e","n/e","3705","1700","n/e","n/e","n/e","n/e","152","5","499","148","n/e","n/e","154","n/e","201","n/e","n/e","149"
"Portugal (PT)","23.01.2018 15:00 - 23.01.2018 16:00 (CET/CEST)","199","n/e","n/e","n/e","3719","1700","n/e","n/e","n/e","n/e","430","4","486","146","n/e","n/e","143","n/e","199","n/e","n/e","149"
"Portugal (PT)","23.01.2018 16:00 - 23.01.2018 17:00 (CET/CEST)","199","n/e","n/e","n/e","3697","1697","n/e","n/e","n/e","n/e","447","4","489","146","n/e","n/e","144","n/e","174","n/e","n/e","164"
"Portugal (PT)","23.01.2018 17:00 - 23.01.2018 18:00 (CET/CEST)","195","n/e","n/e","n/e","3760","1696","n/e","n/e","n/e","n/e","405","4","380","144","n/e","n/e","146","n/e","100","n/e","n/e","181"
"Portugal (PT)","23.01.2018 18:00 - 23.01.2018 19:00 (CET/CEST)","194","n/e","n/e","n/e","3641","1695","n/e","n/e","n/e","n/e","1072","2","239","165","n/e","n/e","144","n/e","10","n/e","n/e","217"
"Portugal (PT)","23.01.2018 19:00 - 23.01.2018 20:00 (CET/CEST)","198","n/e","n/e","n/e","3474","1697","n/e","n/e","n/e","n/e","1211","1","444","202","n/e","n/e","151","n/e","0","n/e","n/e","328"
"Portugal (PT)","23.01.2018 20:00 - 23.01.2018 21:00 (CET/CEST)","195","n/e","n/e","n/e","3518","1697","n/e","n/e","n/e","n/e","1378","1","452","201","n/e","n/e","153","n/e","0","n/e","n/e","387"
"Portugal (PT)","23.01.2018 21:00 - 23.01.2018 22:00 (CET/CEST)","206","n/e","n/e","n/e","3363","1697","n/e","n/e","n/e","n/e","1323","1","738","201","n/e","n/e","149","n/e","0","n/e","n/e","396"
"Portugal (PT)","23.01.2018 22:00 - 23.01.2018 23:00 (CET/CEST)","206","n/e","n/e","n/e","3343","1697","n/e","n/e","n/e","n/e","1067","1","752","147","n/e","n/e","147","n/e","0","n/e","n/e","452"
"Portugal (PT)","23.01.2018 23:00 - 24.01.2018 00:00 (CET/CEST)","207","n/e","n/e","n/e","3302","1697","n/e","n/e","n/e","n/e","620","2","616","137","n/e","n/e","148","n/e","0","n/e","n/e","464"
"Portugal (PT)","24.01.2018 00:00 - 24.01.2018 01:00 (CET/CEST)","206","n/e","n/e","n/e","2873","1697","n/e","n/e","n/e","n/e","282","14","420","117","n/e","n/e","149","n/e","0","n/e","n/e","455"
"Portugal (PT)","24.01.2018 01:00 - 24.01.2018 02:00 (CET/CEST)","204","n/e","n/e","n/e","2001","1697","n/e","n/e","n/e","n/e","0","61","73","66","n/e","n/e","149","n/e","0","n/e","n/e","403"
"Portugal (PT)","24.01.2018 02:00 - 24.01.2018 03:00 (CET/CEST)","204","n/e","n/e","n/e","1572","1696","n/e","n/e","n/e","n/e","0","164","158","41","n/e","n/e","150","n/e","0","n/e","n/e","395"
"Portugal (PT)","24.01.2018 03:00 - 24.01.2018 04:00 (CET/CEST)","191","n/e","n/e","n/e","1518","1697","n/e","n/e","n/e","n/e","0","167","115","8","n/e","n/e","151","n/e","0","n/e","n/e","405"
"Portugal (PT)","24.01.2018 04:00 - 24.01.2018 05:00 (CET/CEST)","189","n/e","n/e","n/e","1393","1697","n/e","n/e","n/e","n/e","0","153","114","8","n/e","n/e","152","n/e","0","n/e","n/e","334"
"Portugal (PT)","24.01.2018 05:00 - 24.01.2018 06:00 (CET/CEST)","194","n/e","n/e","n/e","1360","1698","n/e","n/e","n/e","n/e","0","122","120","7","n/e","n/e","154","n/e","0","n/e","n/e","309"
"Portugal (PT)","24.01.2018 06:00 - 24.01.2018 07:00 (CET/CEST)","198","n/e","n/e","n/e","1746","1698","n/e","n/e","n/e","n/e","3","143","193","38","n/e","n/e","152","n/e","0","n/e","n/e","305"
"Portugal (PT)","24.01.2018 07:00 - 24.01.2018 08:00 (CET/CEST)","196","n/e","n/e","n/e","2345","1697","n/e","n/e","n/e","n/e","203","5","413","83","n/e","n/e","149","n/e","0","n/e","n/e","292"
"Portugal (PT)","24.01.2018 08:00 - 24.01.2018 09:00 (CET/CEST)","198","n/e","n/e","n/e","3181","1697","n/e","n/e","n/e","n/e","590","4","507","93","n/e","n/e","153","n/e","0","n/e","n/e","321"
"Portugal (PT)","24.01.2018 09:00 - 24.01.2018 10:00 (CET/CEST)","194","n/e","n/e","n/e","3306","1697","n/e","n/e","n/e","n/e","483","3","826","167","n/e","n/e","151","n/e","19","n/e","n/e","355"
"Portugal (PT)","24.01.2018 10:00 - 24.01.2018 11:00 (CET/CEST)","198","n/e","n/e","n/e","3495","1698","n/e","n/e","n/e","n/e","323","2","849","250","n/e","n/e","153","n/e","69","n/e","n/e","260"
"Portugal (PT)","24.01.2018 11:00 - 24.01.2018 12:00 (CET/CEST)","199","n/e","n/e","n/e","3406","1696","n/e","n/e","n/e","n/e","194","5","754","177","n/e","n/e","155","n/e","112","n/e","n/e","235"
"Portugal (PT)","24.01.2018 12:00 - 24.01.2018 13:00 (CET/CEST)","198","n/e","n/e","n/e","3439","1680","n/e","n/e","n/e","n/e","62","5","707","234","n/e","n/e","153","n/e","151","n/e","n/e","242"
"Portugal (PT)","24.01.2018 13:00 - 24.01.2018 14:00 (CET/CEST)","204","n/e","n/e","n/e","3401","1687","n/e","n/e","n/e","n/e","113","5","612","170","n/e","n/e","153","n/e","170","n/e","n/e","254"
"Portugal (PT)","24.01.2018 14:00 - 24.01.2018 15:00 (CET/CEST)","209","n/e","n/e","n/e","3365","1699","n/e","n/e","n/e","n/e","2","5","316","92","n/e","n/e","156","n/e","176","n/e","n/e","314"
"Portugal (PT)","24.01.2018 15:00 - 24.01.2018 16:00 (CET/CEST)","205","n/e","n/e","n/e","3291","1699","n/e","n/e","n/e","n/e","0","5","204","78","n/e","n/e","153","n/e","162","n/e","n/e","341"
"Portugal (PT)","24.01.2018 16:00 - 24.01.2018 17:00 (CET/CEST)","208","n/e","n/e","n/e","3013","1698","n/e","n/e","n/e","n/e","0","5","205","78","n/e","n/e","155","n/e","115","n/e","n/e","389"
"Portugal (PT)","24.01.2018 17:00 - 24.01.2018 18:00 (CET/CEST)","212","n/e","n/e","n/e","3379","1698","n/e","n/e","n/e","n/e","12","5","249","93","n/e","n/e","155","n/e","56","n/e","n/e","456"
"Portugal (PT)","24.01.2018 18:00 - 24.01.2018 19:00 (CET/CEST)","218","n/e","n/e","n/e","3230","1698","n/e","n/e","n/e","n/e","589","3","603","176","n/e","n/e","157","n/e","5","n/e","n/e","605"
"Portugal (PT)","24.01.2018 19:00 - 24.01.2018 20:00 (CET/CEST)","225","n/e","n/e","n/e","3116","1697","n/e","n/e","n/e","n/e","598","3","859","186","n/e","n/e","155","n/e","0","n/e","n/e","758"
"Portugal (PT)","24.01.2018 20:00 - 24.01.2018 21:00 (CET/CEST)","216","n/e","n/e","n/e","3148","1698","n/e","n/e","n/e","n/e","544","3","996","212","n/e","n/e","155","n/e","0","n/e","n/e","933"
"Portugal (PT)","24.01.2018 21:00 - 24.01.2018 22:00 (CET/CEST)","216","n/e","n/e","n/e","3073","1698","n/e","n/e","n/e","n/e","934","2","968","199","n/e","n/e","155","n/e","0","n/e","n/e","1062"
"Portugal (PT)","24.01.2018 22:00 - 24.01.2018 23:00 (CET/CEST)","211","n/e","n/e","n/e","3053","1698","n/e","n/e","n/e","n/e","671","2","872","144","n/e","n/e","150","n/e","0","n/e","n/e","1163"
"Portugal (PT)","24.01.2018 23:00 - 25.01.2018 00:00 (CET/CEST)","211","n/e","n/e","n/e","2932","1698","n/e","n/e","n/e","n/e","263","5","503","107","n/e","n/e","152","n/e","0","n/e","n/e","1208"
"Portugal (PT)","25.01.2018 00:00 - 25.01.2018 01:00 (CET/CEST)","214","n/e","n/e","n/e","2610","1698","n/e","n/e","n/e","n/e","54","5","607","291","n/e","n/e","152","n/e","0","n/e","n/e","1329"
"Portugal (PT)","25.01.2018 01:00 - 25.01.2018 02:00 (CET/CEST)","210","n/e","n/e","n/e","1531","1698","n/e","n/e","n/e","n/e","0","5","265","298","n/e","n/e","150","n/e","0","n/e","n/e","1550"
"Portugal (PT)","25.01.2018 02:00 - 25.01.2018 03:00 (CET/CEST)","208","n/e","n/e","n/e","1122","1693","n/e","n/e","n/e","n/e","0","5","138","212","n/e","n/e","150","n/e","0","n/e","n/e","1685"
"Portugal (PT)","25.01.2018 03:00 - 25.01.2018 04:00 (CET/CEST)","211","n/e","n/e","n/e","1108","1633","n/e","n/e","n/e","n/e","0","199","110","33","n/e","n/e","150","n/e","0","n/e","n/e","2109"
"Portugal (PT)","25.01.2018 04:00 - 25.01.2018 05:00 (CET/CEST)","210","n/e","n/e","n/e","1178","1553","n/e","n/e","n/e","n/e","0","514","79","0","n/e","n/e","149","n/e","0","n/e","n/e","2397"
"Portugal (PT)","25.01.2018 05:00 - 25.01.2018 06:00 (CET/CEST)","209","n/e","n/e","n/e","1268","1617","n/e","n/e","n/e","n/e","0","451","126","23","n/e","n/e","151","n/e","0","n/e","n/e","2188"
"Portugal (PT)","25.01.2018 06:00 - 25.01.2018 07:00 (CET/CEST)","209","n/e","n/e","n/e","1626","1701","n/e","n/e","n/e","n/e","0","106","153","33","n/e","n/e","149","n/e","0","n/e","n/e","1874"
"Portugal (PT)","25.01.2018 07:00 - 25.01.2018 08:00 (CET/CEST)","208","n/e","n/e","n/e","2354","1699","n/e","n/e","n/e","n/e","10","90","291","33","n/e","n/e","148","n/e","0","n/e","n/e","1882"
"Portugal (PT)","25.01.2018 08:00 - 25.01.2018 09:00 (CET/CEST)","207","n/e","n/e","n/e","2627","1698","n/e","n/e","n/e","n/e","141","27","348","128","n/e","n/e","147","n/e","0","n/e","n/e","2368"
"Portugal (PT)","25.01.2018 09:00 - 25.01.2018 10:00 (CET/CEST)","208","n/e","n/e","n/e","2812","1699","n/e","n/e","n/e","n/e","60","224","578","147","n/e","n/e","149","n/e","6","n/e","n/e","2706"
"Portugal (PT)","25.01.2018 10:00 - 25.01.2018 11:00 (CET/CEST)","206","n/e","n/e","n/e","3015","1699","n/e","n/e","n/e","n/e","203","21","810","206","n/e","n/e","145","n/e","25","n/e","n/e","2534"
"Portugal (PT)","25.01.2018 11:00 - 25.01.2018 12:00 (CET/CEST)","207","n/e","n/e","n/e","3040","1698","n/e","n/e","n/e","n/e","276","5","846","496","n/e","n/e","144","n/e","46","n/e","n/e","2341"
"Portugal (PT)","25.01.2018 12:00 - 25.01.2018 13:00 (CET/CEST)","214","n/e","n/e","n/e","2941","1698","n/e","n/e","n/e","n/e","102","5","578","367","n/e","n/e","148","n/e","83","n/e","n/e","2613"
"Portugal (PT)","25.01.2018 13:00 - 25.01.2018 14:00 (CET/CEST)","216","n/e","n/e","n/e","2927","1699","n/e","n/e","n/e","n/e","25","5","555","275","n/e","n/e","149","n/e","125","n/e","n/e","2742"
"Portugal (PT)","25.01.2018 14:00 - 25.01.2018 15:00 (CET/CEST)","211","n/e","n/e","n/e","2954","1699","n/e","n/e","n/e","n/e","0","65","409","99","n/e","n/e","148","n/e","149","n/e","n/e","3152"
"Portugal (PT)","25.01.2018 15:00 - 25.01.2018 16:00 (CET/CEST)","211","n/e","n/e","n/e","2918","1699","n/e","n/e","n/e","n/e","3","45","294","89","n/e","n/e","148","n/e","138","n/e","n/e","3380"
"Portugal (PT)","25.01.2018 16:00 - 25.01.2018 17:00 (CET/CEST)","216","n/e","n/e","n/e","2764","1698","n/e","n/e","n/e","n/e","0","32","306","80","n/e","n/e","150","n/e","134","n/e","n/e","3492"
"Portugal (PT)","25.01.2018 17:00 - 25.01.2018 18:00 (CET/CEST)","219","n/e","n/e","n/e","2767","1699","n/e","n/e","n/e","n/e","0","80","303","70","n/e","n/e","151","n/e","91","n/e","n/e","3549"
"Portugal (PT)","25.01.2018 18:00 - 25.01.2018 19:00 (CET/CEST)","213","n/e","n/e","n/e","2970","1699","n/e","n/e","n/e","n/e","0","124","406","150","n/e","n/e","150","n/e","12","n/e","n/e","3496"
"Portugal (PT)","25.01.2018 19:00 - 25.01.2018 20:00 (CET/CEST)","211","n/e","n/e","n/e","2693","1699","n/e","n/e","n/e","n/e","0","5","706","170","n/e","n/e","150","n/e","0","n/e","n/e","3557"
"Portugal (PT)","25.01.2018 20:00 - 25.01.2018 21:00 (CET/CEST)","215","n/e","n/e","n/e","2811","1698","n/e","n/e","n/e","n/e","0","5","868","187","n/e","n/e","149","n/e","0","n/e","n/e","3488"
"Portugal (PT)","25.01.2018 21:00 - 25.01.2018 22:00 (CET/CEST)","212","n/e","n/e","n/e","3044","1698","n/e","n/e","n/e","n/e","310","5","487","181","n/e","n/e","146","n/e","0","n/e","n/e","3078"
"Portugal (PT)","25.01.2018 22:00 - 25.01.2018 23:00 (CET/CEST)","216","n/e","n/e","n/e","2436","1577","n/e","n/e","n/e","n/e","138","312","478","71","n/e","n/e","153","n/e","0","n/e","n/e","3007"
"Portugal (PT)","25.01.2018 23:00 - 26.01.2018 00:00 (CET/CEST)","216","n/e","n/e","n/e","1872","1455","n/e","n/e","n/e","n/e","1","559","521","1","n/e","n/e","151","n/e","0","n/e","n/e","2788"
"Portugal (PT)","26.01.2018 00:00 - 26.01.2018 01:00 (CET/CEST)","216","n/e","n/e","n/e","1191","1635","n/e","n/e","n/e","n/e","0","114","488","0","n/e","n/e","154","n/e","0","n/e","n/e","2630"
"Portugal (PT)","26.01.2018 01:00 - 26.01.2018 02:00 (CET/CEST)","217","n/e","n/e","n/e","690","1566","n/e","n/e","n/e","n/e","0","817","195","0","n/e","n/e","156","n/e","0","n/e","n/e","2611"
"Portugal (PT)","26.01.2018 02:00 - 26.01.2018 03:00 (CET/CEST)","219","n/e","n/e","n/e","682","1306","n/e","n/e","n/e","n/e","0","1064","183","0","n/e","n/e","156","n/e","0","n/e","n/e","2709"
"Portugal (PT)","26.01.2018 03:00 - 26.01.2018 04:00 (CET/CEST)","219","n/e","n/e","n/e","646","1167","n/e","n/e","n/e","n/e","0","1397","123","0","n/e","n/e","150","n/e","0","n/e","n/e","2925"
"Portugal (PT)","26.01.2018 04:00 - 26.01.2018 05:00 (CET/CEST)","222","n/e","n/e","n/e","683","1171","n/e","n/e","n/e","n/e","0","1849","125","0","n/e","n/e","154","n/e","0","n/e","n/e","3075"
"Portugal (PT)","26.01.2018 05:00 - 26.01.2018 06:00 (CET/CEST)","220","n/e","n/e","n/e","675","1174","n/e","n/e","n/e","n/e","0","1832","118","0","n/e","n/e","155","n/e","0","n/e","n/e","3136"
"Portugal (PT)","26.01.2018 06:00 - 26.01.2018 07:00 (CET/CEST)","220","n/e","n/e","n/e","816","1332","n/e","n/e","n/e","n/e","0","629","211","0","n/e","n/e","157","n/e","0","n/e","n/e","3244"
"Portugal (PT)","26.01.2018 07:00 - 26.01.2018 08:00 (CET/CEST)","218","n/e","n/e","n/e","1398","1382","n/e","n/e","n/e","n/e","0","239","405","29","n/e","n/e","157","n/e","0","n/e","n/e","3054"
"Portugal (PT)","26.01.2018 08:00 - 26.01.2018 09:00 (CET/CEST)","218","n/e","n/e","n/e","2166","1491","n/e","n/e","n/e","n/e","0","19","625","76","n/e","n/e","156","n/e","1","n/e","n/e","2915"
"Portugal (PT)","26.01.2018 09:00 - 26.01.2018 10:00 (CET/CEST)","220","n/e","n/e","n/e","2446","1669","n/e","n/e","n/e","n/e","0","18","813","93","n/e","n/e","158","n/e","71","n/e","n/e","2977"
"Portugal (PT)","26.01.2018 10:00 - 26.01.2018 11:00 (CET/CEST)","213","n/e","n/e","n/e","2545","1700","n/e","n/e","n/e","n/e","53","17","662","138","n/e","n/e","154","n/e","214","n/e","n/e","2918"
"Portugal (PT)","26.01.2018 11:00 - 26.01.2018 12:00 (CET/CEST)","217","n/e","n/e","n/e","2698","1700","n/e","n/e","n/e","n/e","0","11","612","119","n/e","n/e","152","n/e","292","n/e","n/e","3014"
"Portugal (PT)","26.01.2018 12:00 - 26.01.2018 13:00 (CET/CEST)","224","n/e","n/e","n/e","2672","1701","n/e","n/e","n/e","n/e","0","10","334","186","n/e","n/e","152","n/e","328","n/e","n/e","2958"
"Portugal (PT)","26.01.2018 13:00 - 26.01.2018 14:00 (CET/CEST)","219","n/e","n/e","n/e","2659","1701","n/e","n/e","n/e","n/e","61","10","225","338","n/e","n/e","152","n/e","336","n/e","n/e","2937"
"Portugal (PT)","26.01.2018 14:00 - 26.01.2018 15:00 (CET/CEST)","218","n/e","n/e","n/e","2544","1681","n/e","n/e","n/e","n/e","41","10","199","293","n/e","n/e","152","n/e","318","n/e","n/e","2883"
"Portugal (PT)","26.01.2018 15:00 - 26.01.2018 16:00 (CET/CEST)","216","n/e","n/e","n/e","2418","1701","n/e","n/e","n/e","n/e","2","10","202","218","n/e","n/e","153","n/e","279","n/e","n/e","3047"
"Portugal (PT)","26.01.2018 16:00 - 26.01.2018 17:00 (CET/CEST)","217","n/e","n/e","n/e","2787","1701","n/e","n/e","n/e","n/e","0","10","199","58","n/e","n/e","155","n/e","225","n/e","n/e","3110"
"Portugal (PT)","26.01.2018 17:00 - 26.01.2018 18:00 (CET/CEST)","219","n/e","n/e","n/e","3118","1701","n/e","n/e","n/e","n/e","0","10","254","130","n/e","n/e","156","n/e","135","n/e","n/e","2822"
"Portugal (PT)","26.01.2018 18:00 - 26.01.2018 19:00 (CET/CEST)","217","n/e","n/e","n/e","3121","1698","n/e","n/e","n/e","n/e","1","10","477","256","n/e","n/e","157","n/e","17","n/e","n/e","2448"
"Portugal (PT)","26.01.2018 19:00 - 26.01.2018 20:00 (CET/CEST)","218","n/e","n/e","n/e","3164","1698","n/e","n/e","n/e","n/e","189","10","713","374","n/e","n/e","155","n/e","0","n/e","n/e","2412"
"Portugal (PT)","26.01.2018 20:00 - 26.01.2018 21:00 (CET/CEST)","219","n/e","n/e","n/e","3119","1699","n/e","n/e","n/e","n/e","184","10","739","445","n/e","n/e","155","n/e","0","n/e","n/e","2515"
"Portugal (PT)","26.01.2018 21:00 - 26.01.2018 22:00 (CET/CEST)","220","n/e","n/e","n/e","3064","1698","n/e","n/e","n/e","n/e","343","10","645","414","n/e","n/e","158","n/e","0","n/e","n/e","2531"
"Portugal (PT)","26.01.2018 22:00 - 26.01.2018 23:00 (CET/CEST)","222","n/e","n/e","n/e","3012","1698","n/e","n/e","n/e","n/e","10","10","575","313","n/e","n/e","156","n/e","0","n/e","n/e","2424"
"Portugal (PT)","26.01.2018 23:00 - 27.01.2018 00:00 (CET/CEST)","217","n/e","n/e","n/e","2440","1698","n/e","n/e","n/e","n/e","0","10","357","152","n/e","n/e","157","n/e","0","n/e","n/e","2366"
"Portugal (PT)","27.01.2018 00:00 - 27.01.2018 01:00 (CET/CEST)","220","n/e","n/e","n/e","1431","1698","n/e","n/e","n/e","n/e","0","26","566","161","n/e","n/e","155","n/e","0","n/e","n/e","2379"
"Portugal (PT)","27.01.2018 01:00 - 27.01.2018 02:00 (CET/CEST)","220","n/e","n/e","n/e","705","1641","n/e","n/e","n/e","n/e","0","384","238","20","n/e","n/e","156","n/e","0","n/e","n/e","2593"
"Portugal (PT)","27.01.2018 02:00 - 27.01.2018 03:00 (CET/CEST)","221","n/e","n/e","n/e","702","1498","n/e","n/e","n/e","n/e","0","433","132","3","n/e","n/e","157","n/e","0","n/e","n/e","2658"
"Portugal (PT)","27.01.2018 03:00 - 27.01.2018 04:00 (CET/CEST)","221","n/e","n/e","n/e","647","1457","n/e","n/e","n/e","n/e","0","837","161","3","n/e","n/e","156","n/e","0","n/e","n/e","2675"
"Portugal (PT)","27.01.2018 04:00 - 27.01.2018 05:00 (CET/CEST)","220","n/e","n/e","n/e","656","1428","n/e","n/e","n/e","n/e","0","1026","93","3","n/e","n/e","157","n/e","0","n/e","n/e","2590"
"Portugal (PT)","27.01.2018 05:00 - 27.01.2018 06:00 (CET/CEST)","218","n/e","n/e","n/e","657","1427","n/e","n/e","n/e","n/e","0","1133","89","4","n/e","n/e","158","n/e","0","n/e","n/e","2503"
"Portugal (PT)","27.01.2018 06:00 - 27.01.2018 07:00 (CET/CEST)","219","n/e","n/e","n/e","682","1427","n/e","n/e","n/e","n/e","0","979","86","4","n/e","n/e","156","n/e","0","n/e","n/e","2481"
"Portugal (PT)","27.01.2018 07:00 - 27.01.2018 08:00 (CET/CEST)","217","n/e","n/e","n/e","838","1488","n/e","n/e","n/e","n/e","0","700","130","52","n/e","n/e","156","n/e","0","n/e","n/e","2091"
"Portugal (PT)","27.01.2018 08:00 - 27.01.2018 09:00 (CET/CEST)","215","n/e","n/e","n/e","1119","1679","n/e","n/e","n/e","n/e","0","711","261","117","n/e","n/e","156","n/e","1","n/e","n/e","2065"
"Portugal (PT)","27.01.2018 09:00 - 27.01.2018 10:00 (CET/CEST)","217","n/e","n/e","n/e","1697","1700","n/e","n/e","n/e","n/e","0","17","346","108","n/e","n/e","155","n/e","76","n/e","n/e","2029"
"Portugal (PT)","27.01.2018 10:00 - 27.01.2018 11:00 (CET/CEST)","213","n/e","n/e","n/e","2173","1699","n/e","n/e","n/e","n/e","48","11","511","133","n/e","n/e","155","n/e","219","n/e","n/e","1963"
